Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Michail Antonio,9.0,jm JAM,FW,34-213,70,0,0,0,0,1,0,0,0,37,0,0,1,0.1,0.1,0.8,4,0,16,27,59.3,2,24,5,3,3,West Ham United
Danny Ings,18.0,eng ENG,FW,32-096,20,0,1,0,0,1,0,0,0,7,1,0,0,0.2,0.2,0.5,2,2,3,4,75.0,0,1,0,1,1,West Ham United
Carlos Soler,4.0,es ESP,LW,27-299,45,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,1,0,11,14,78.6,1,8,1,0,0,West Ham United
Crysencio Summerville,7.0,nl NED,"LW,LM",22-363,45,1,0,0,0,1,1,1,0,18,0,0,0,0.5,0.5,0.2,5,0,9,14,64.3,3,9,2,3,3,West Ham United
Jarrod Bowen,20.0,eng ENG,"RW,RM",27-312,90,1,0,1,1,2,0,0,0,39,2,0,1,0.8,0.1,0.5,2,0,14,27,51.9,5,20,4,1,0,West Ham United
Lucas Paquetá,10.0,br BRA,AM,27-061,45,0,0,0,0,1,0,1,0,33,0,1,0,0.0,0.0,0.0,0,0,21,29,72.4,2,16,0,0,0,West Ham United
Tomáš Souček,28.0,cz CZE,"AM,CM",29-243,45,0,0,0,0,1,0,0,0,33,0,2,0,0.0,0.0,0.0,0,0,19,22,86.4,3,10,0,1,0,West Ham United
Guido Rodríguez,24.0,ar ARG,DM,30-198,89,0,0,0,0,0,0,0,0,46,4,1,1,0.0,0.0,0.0,0,0,30,36,83.3,1,25,0,0,0,West Ham United
Aaron Cresswell,3.0,eng ENG,CB,34-317,1,0,0,0,0,0,0,1,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,0,0,0,0,West Ham United
Edson Álvarez,19.0,mx MEX,"DM,CM",27-003,90,0,0,0,0,0,0,0,0,62,1,3,2,0.0,0.0,0.0,1,0,43,49,87.8,4,40,2,0,0,West Ham United
Emerson Palmieri,33.0,it ITA,LB,30-085,90,0,0,0,0,2,1,1,0,54,2,2,0,0.9,0.9,0.0,2,0,31,43,72.1,0,27,2,1,0,West Ham United
Max Kilman,26.0,eng ENG,CB,27-157,90,0,0,0,0,2,0,0,0,48,1,0,4,0.4,0.4,0.0,0,0,31,33,93.9,2,26,0,0,0,West Ham United
Konstantinos Mavropanos,15.0,gr GRE,CB,26-321,45,0,0,0,0,0,0,1,0,30,0,0,1,0.0,0.0,0.0,0,0,26,28,92.9,1,18,0,0,0,West Ham United
Jean-Clair Todibo,25.0,fr FRA,CB,24-302,45,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,1,0,19,22,86.4,4,15,0,0,0,West Ham United
