Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Danny Ings,9.0,eng ENG,"FW,RW",30-085,90,0,0,0,0,5,2,0,0,30,3,0,2,0.4,0.4,0.0,1,0,11,16,68.8,1,13,0,0,0,Aston Villa
Ollie Watkins,11.0,eng ENG,"LW,FW",26-290,90,0,0,0,0,3,0,0,0,46,2,1,1,0.2,0.2,0.1,2,0,19,28,67.9,5,32,2,1,0,Aston Villa
Leon Bailey,31.0,jm JAM,RW,25-068,65,0,0,0,0,2,0,0,0,23,0,0,0,0.4,0.4,0.4,3,0,14,18,77.8,2,16,1,1,1,Aston Villa
Emi Buendía,10.0,ar ARG,"AM,RW",25-295,25,0,0,0,0,1,0,0,0,15,1,0,0,0.1,0.1,0.0,0,0,9,10,90.0,3,10,2,0,0,Aston Villa
John McGinn,7.0,sct SCO,LM,27-363,72,0,0,0,0,3,3,0,0,25,5,0,1,0.4,0.4,0.4,4,0,9,16,56.3,1,12,0,0,0,Aston Villa
Philippe Coutinho,23.0,br BRA,LW,30-126,18,0,0,0,0,1,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,1,8,1,2,0,Aston Villa
Douglas Luiz,6.0,br BRA,"CM,DM",24-160,90,0,0,0,0,1,1,0,0,52,3,3,0,0.0,0.0,0.0,3,0,34,43,79.1,5,29,0,1,0,Aston Villa
Jacob Ramsey,41.0,eng ENG,"RM,DM",21-141,77,0,0,0,0,1,1,0,0,35,1,0,1,0.2,0.2,0.0,5,0,20,27,74.1,3,26,5,4,1,Aston Villa
Leander Dendoncker,32.0,be BEL,DM,27-184,13,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,2,0,7,8,87.5,0,4,0,0,0,Aston Villa
Ashley Young,18.0,eng ENG,LB,37-099,90,0,0,0,0,0,0,0,0,66,3,1,1,0.0,0.0,0.0,4,0,43,58,74.1,6,32,1,0,0,Aston Villa
Tyrone Mings,5.0,eng ENG,CB,29-217,90,0,0,0,0,0,0,0,0,55,2,0,1,0.0,0.0,0.0,2,0,42,50,84.0,5,36,0,0,0,Aston Villa
Ezri Konsa,4.0,eng ENG,CB,24-358,90,0,0,0,0,1,0,0,0,55,2,3,1,0.0,0.0,0.1,1,0,36,47,76.6,3,34,0,0,0,Aston Villa
Matty Cash,2.0,pl POL,RB,25-070,90,0,0,0,0,0,0,0,0,57,1,0,0,0.0,0.0,0.1,3,0,37,50,74.0,3,32,5,1,1,Aston Villa
Emiliano Martínez,1.0,ar ARG,GK,30-044,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,35,39,89.7,0,26,0,0,0,Aston Villa
14 Players,,,,,990,0,0,0,0,18,7,0,0,517,24,8,8,1.8,1.8,1.1,30,0,322,417,77.2,38,310,17,10,3,Aston Villa
Pierre-Emerick Aubameyang,9.0,ga GAB,FW,33-120,57,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,6,9,66.7,0,6,2,0,0,Chelsea
Conor Gallagher,23.0,eng ENG,"AM,FW",22-252,33,0,0,0,0,0,0,0,0,18,0,1,0,0.0,0.0,0.1,1,0,11,15,73.3,0,14,1,0,0,Chelsea
Kai Havertz,29.0,de GER,AM,23-127,45,0,0,0,0,1,1,0,0,18,2,0,0,0.1,0.1,0.1,2,0,11,13,84.6,3,10,1,2,2,Chelsea
Kalidou Koulibaly,26.0,sn SEN,CB,31-118,45,0,0,0,0,0,0,1,0,53,0,2,0,0.0,0.0,0.0,0,0,43,46,93.5,2,33,1,0,0,Chelsea
Mason Mount,19.0,eng ENG,"AM,CM",23-279,90,2,0,0,0,3,2,1,0,44,1,0,1,0.4,0.4,0.0,1,1,25,35,71.4,2,19,3,2,2,Chelsea
Mateo Kovačić,8.0,hr CRO,CM,28-163,64,0,0,0,0,1,0,0,0,54,2,0,0,0.0,0.0,0.0,1,1,38,47,80.9,3,26,2,1,0,Chelsea
Jorginho,5.0,it ITA,CM,30-300,26,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,14,16,87.5,0,7,0,1,0,Chelsea
