Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Roberto Firmino,9.0,br BRA,FW,29-128,90,0,0,0,0,1,1,0,0,54,1,0,2,0.0,0.0,0.0,2,0,36,42,85.7,5,26,1,2,1,Liverpool
Sadio Mané,10.0,sn SEN,LW,28-303,90,0,0,0,0,2,1,0,0,33,0,0,2,0.1,0.1,0.1,3,0,20,25,80.0,4,29,3,2,2,Liverpool
Mohamed Salah,11.0,eg EGY,RW,28-237,90,1,0,1,1,1,0,0,0,38,0,0,0,0.8,0.1,0.0,2,1,27,31,87.1,5,26,2,1,0,Liverpool
Curtis Jones,17.0,eng ENG,LM,20-008,67,0,0,0,0,2,0,0,0,61,2,4,1,0.1,0.1,0.0,1,0,46,50,92.0,3,43,4,1,0,Liverpool
James Milner,7.0,eng ENG,LM,35-034,23,0,0,0,0,0,0,0,0,20,1,0,1,0.0,0.0,0.0,0,0,11,15,73.3,1,12,1,3,1,Liverpool
Georginio Wijnaldum,5.0,nl NED,CM,30-088,90,0,0,0,0,0,0,0,0,62,0,0,0,0.0,0.0,0.0,0,0,58,60,96.7,4,53,1,3,2,Liverpool
Thiago Alcántara,6.0,es ESP,RM,29-302,67,0,0,0,0,1,0,1,0,70,3,1,1,0.1,0.1,0.0,1,0,52,58,89.7,4,44,0,2,1,Liverpool
Xherdan Shaqiri,23.0,ch SUI,RM,29-120,23,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,13,16,81.3,0,9,0,0,0,Liverpool
Andrew Robertson,26.0,sct SCO,LB,26-333,84,0,0,0,0,0,0,0,0,72,1,0,0,0.0,0.0,0.0,0,0,49,65,75.4,4,48,5,1,1,Liverpool
Kostas Tsimikas,21.0,gr GRE,LB,24-271,6,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,9,66.7,0,7,1,0,0,Liverpool
Jordan Henderson,14.0,eng ENG,CB,30-235,90,0,0,0,0,0,0,0,0,114,2,2,0,0.0,0.0,0.0,1,0,97,108,89.8,7,89,1,0,0,Liverpool
Fabinho,3.0,br BRA,CB,27-107,90,0,0,0,0,0,0,1,0,106,2,1,0,0.0,0.0,0.0,1,1,90,99,90.9,4,75,0,0,0,Liverpool
Trent Alexander-Arnold,66.0,eng ENG,RB,22-123,90,0,0,0,0,0,0,0,0,85,5,3,1,0.0,0.0,0.1,3,0,54,73,74.0,5,49,0,2,1,Liverpool
Alisson,1.0,br BRA,GK,28-128,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,40,45,88.9,0,32,0,0,0,Liverpool
14 Players,,,,,990,1,0,1,1,7,2,2,0,789,18,11,8,1.2,0.4,0.2,14,2,599,696,86.1,46,542,19,17,9,Liverpool
Phil Foden,47.0,eng ENG,"FW,RW",20-255,90,1,1,0,0,2,2,0,0,43,2,3,0,0.4,0.4,0.8,2,2,20,30,66.7,3,22,2,3,2,Manchester City
Raheem Sterling,7.0,eng ENG,LW,26-061,90,1,0,0,0,1,1,0,0,46,2,2,0,0.9,0.9,0.4,4,0,29,35,82.9,1,38,8,10,5,Manchester City
Riyad Mahrez,26.0,dz ALG,RW,29-352,71,0,0,0,0,0,0,0,0,27,2,0,0,0.0,0.0,0.0,0,0,16,21,76.2,0,19,3,2,2,Manchester City
Gabriel Jesus,9.0,br BRA,FW,23-310,19,0,1,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.1,1,1,8,9,88.9,3,6,3,2,1,Manchester City
İlkay Gündoğan,8.0,de GER,LM,30-106,90,2,0,0,1,2,2,0,0,69,1,2,0,2.4,1.6,0.0,2,0,50,59,84.7,7,42,3,1,1,Manchester City
Rodri,16.0,es ESP,CM,24-230,90,0,0,0,0,0,0,0,0,82,3,1,1,0.0,0.0,0.0,2,1,60,73,82.2,3,53,0,0,0,Manchester City
Bernardo Silva,20.0,pt POR,RM,26-181,90,0,1,0,0,1,0,0,0,60,4,0,0,0.0,0.0,0.9,1,1,45,49,91.8,6,45,4,3,3,Manchester City
