Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Libor Kozák,27.0,cz CZE,FW,26-227,90,0,0,0,0,2,1,0,0,3,1,2,1,2,0,0,,,Aston Villa
Jordan Ayew,19.0,gh GHA,FW,24-123,90,0,0,0,0,4,0,0,0,6,2,0,4,2,0,0,,,Aston Villa
Carles Gil,25.0,es ESP,FW,23-051,89,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,,,Aston Villa
Ciaran Clark,6.0,ie IRL,"DF,MF",26-108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Aston Villa
Ashley Westwood,15.0,eng ENG,CM,25-286,90,0,0,0,0,2,0,0,0,1,1,0,1,2,0,0,,,Aston Villa
Idrissa Gana Gueye,8.0,sn SEN,CM,26-108,90,0,0,0,0,1,0,1,0,2,0,0,1,2,6,0,,,Aston Villa
Jordan Veretout,17.0,fr FRA,CM,22-317,90,0,0,0,0,1,1,1,0,1,2,0,5,2,0,0,,,Aston Villa
Aly Cissokho,43.0,fr FRA,LB,28-119,90,0,0,0,0,1,0,0,0,0,0,0,6,2,6,0,,,Aston Villa
Joleon Lescott,16.0,eng ENG,CB,33-149,90,0,0,0,0,1,1,0,0,0,1,0,0,2,4,0,,,Aston Villa
Jores Okore,5.0,dk DEN,CB,23-154,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Aston Villa
Leandro Bacuna,7.0,cw CUW,RB,24-144,90,0,0,0,0,1,0,0,0,1,0,0,2,4,2,0,,,Aston Villa
Mark Bunn,31.0,eng ENG,GK,31-057,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Aston Villa
12 Players,,,,,990,0,0,0,0,13,3,2,0,15,8,2,25,19,19,0,,,Aston Villa
