Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Cristhian Stuani,18.0,uy URU,FW,30-136,78,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,0,Middlesbrough
Adama Traoré,37.0,es ESP,"FW,MF",21-031,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Middlesbrough
Álvaro Negredo,10.0,es ESP,FW,31-189,45,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Middlesbrough
Rudy Gestede,29.0,bj BEN,FW,28-138,45,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Middlesbrough
Adam Forshaw,34.0,eng ENG,CM,25-140,60,0,0,0,0,1,0,0,0,1,3,0,0,2,0,0,0,0,Middlesbrough
Adlène Guedioura,27.0,dz ALG,MF,31-105,30,0,0,0,0,2,1,0,0,0,0,0,1,0,3,0,0,0,Middlesbrough
Marten de Roon,14.0,nl NED,CM,25-333,90,0,0,0,0,1,0,0,0,1,1,0,0,4,2,0,0,0,Middlesbrough
Gastón Ramírez,21.0,uy URU,CM,26-085,90,0,0,0,0,1,1,0,0,1,1,0,2,3,0,0,0,0,Middlesbrough
Stewart Downing,19.0,eng ENG,LB,32-218,90,0,0,0,0,0,0,0,0,1,1,0,6,0,3,0,0,0,Middlesbrough
Ben Gibson,6.0,eng ENG,CB,24-041,90,0,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,0,Middlesbrough
Bernardo Espinosa,5.0,co COL,CB,27-229,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Middlesbrough
Daniel Ayala,4.0,es ESP,CB,26-110,90,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,Middlesbrough
Fábio,2.0,br BRA,RB,26-231,90,0,0,0,0,1,0,1,0,1,0,0,2,5,2,0,0,0,Middlesbrough
Víctor Valdés,26.0,es ESP,GK,35-042,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
14 Players,,,,,990,0,0,0,0,11,4,1,0,15,9,0,13,22,12,0,0,0,Middlesbrough
