Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Romelu Lukaku,10.0,be BEL,FW,22-336,90,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,,Everton
Aaron Lennon,12.0,eng ENG,AM,28-363,68,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0,,,Everton
Bryan Oviedo,8.0,cr CRC,"DF,MF",26-055,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,Everton
Arouna Koné,9.0,ci CIV,AM,32-154,53,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,Everton
Muhamed Bešić,21.0,ba BIH,"DF,MF",23-216,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Everton
Ross Barkley,20.0,eng ENG,AM,22-130,85,0,0,0,0,2,0,0,0,1,1,0,5,0,0,0,,,Everton
Kevin Mirallas,11.0,be BEL,"FW,MF",28-191,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Everton
Gareth Barry,18.0,eng ENG,DM,35-050,90,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,,,Everton
James McCarthy,16.0,ie IRL,DM,25-153,51,0,0,0,0,0,0,2,1,3,0,0,0,0,2,0,,,Everton
Leighton Baines,3.0,eng ENG,LB,31-124,90,0,0,0,0,0,0,0,0,0,1,0,6,3,2,0,,,Everton
Ramiro Funes Mori,25.0,ar ARG,CB,25-039,90,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,,,Everton
John Stones,5.0,eng ENG,CB,21-321,90,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,,,Everton
Séamus Coleman,23.0,ie IRL,RB,27-185,90,0,0,0,0,3,2,0,0,2,0,0,4,2,1,0,,,Everton
Joel Robles,1.0,es ESP,GK,25-301,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Everton
14 Players,,,,,951,0,0,0,0,9,5,3,1,9,7,0,18,15,14,0,,,Everton
