Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Callum Wilson,13.0,eng ENG,FW,23-204,75,1,0,0,0,2,1,0,0,1,6,0,0,0,0,0,,,Bournemouth
Glenn Murray,27.0,eng ENG,FW,31-359,15,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,,,Bournemouth
Lee Tomlin,24.0,eng ENG,AM,26-250,64,0,0,0,0,1,1,0,0,1,1,0,0,3,0,0,,,Bournemouth
Eunan O'Kane,32.0,ie IRL,MF,25-071,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bournemouth
Marc Pugh,7.0,eng ENG,DM,28-170,90,0,0,0,0,5,1,0,0,0,3,0,3,2,0,0,,,Bournemouth
Dan Gosling,4.0,eng ENG,DM,25-230,90,0,1,0,0,0,0,1,0,2,1,0,0,2,3,0,,,Bournemouth
Andrew Surman,6.0,eng ENG,DM,29-030,90,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,,,Bournemouth
Matt Ritchie,30.0,sct SCO,DM,26-009,89,1,0,0,0,3,1,0,0,3,0,1,2,2,2,0,,,Bournemouth
Adam Smith,15.0,eng ENG,"DF,MF",24-143,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Bournemouth
Charlie Daniels,11.0,eng ENG,LB,29-012,90,0,0,0,0,0,0,0,0,2,2,0,8,5,1,0,,,Bournemouth
Sylvain Distin,25.0,fr FRA,CB,37-277,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,Bournemouth
Steve Cook,3.0,eng ENG,CB,24-153,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Bournemouth
Simon Francis,2.0,eng ENG,RB,30-215,90,0,0,0,0,0,0,0,0,1,1,0,4,5,4,0,,,Bournemouth
Artur Boruc,1.0,pl POL,GK,35-211,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Bournemouth
14 Players,,,,,990,2,1,0,0,15,5,2,0,14,14,2,17,21,13,0,,,Bournemouth
