Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Diego Costa,19.0,es ESP,FW,28-016,77,0,0,0,0,3,1,0,0,0,3,1,0,0,1,0,0,0,Chelsea
Michy Batshuayi,23.0,be BEL,FW,23-021,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Chelsea
Eden Hazard,10.0,be BEL,FW,25-290,77,1,0,0,0,4,1,0,0,0,1,0,4,1,2,0,0,0,Chelsea
Willian,22.0,br BRA,"FW,MF",28-075,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea
Pedro,11.0,es ESP,FW,29-087,70,1,1,0,0,2,1,1,0,0,2,0,1,2,2,0,0,0,Chelsea
Nathaniel Chalobah,29.0,eng ENG,"DF,MF",21-316,20,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Chelsea
Marcos Alonso,3.0,es ESP,LM,25-300,90,0,1,0,0,0,0,1,0,2,1,0,1,0,4,0,0,0,Chelsea
Nemanja Matić,21.0,rs SRB,CM,28-083,90,0,1,0,0,0,0,0,0,1,4,0,0,2,3,0,0,0,Chelsea
N'Golo Kanté,7.0,fr FRA,CM,25-208,90,1,0,0,0,2,1,0,0,0,1,0,0,2,5,0,0,0,Chelsea
Victor Moses,15.0,ng NGA,RM,25-316,90,0,0,0,0,1,0,0,0,2,0,0,4,1,6,0,0,0,Chelsea
Gary Cahill,24.0,eng ENG,CB,30-309,90,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,Chelsea
David Luiz,30.0,br BRA,CB,29-184,90,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,Chelsea
César Azpilicueta,28.0,es ESP,CB,27-056,90,0,0,0,0,0,0,0,0,0,3,0,1,4,1,0,0,0,Chelsea
Thibaut Courtois,13.0,be BEL,GK,24-165,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea
14 Players,,,,,990,4,3,0,0,14,6,3,0,7,17,2,11,13,28,0,0,0,Chelsea
