Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Rickie Lambert,17.0,eng ENG,FW,33-313,90,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,,,West Bromwich Albion
James Morrison,7.0,sct SCO,LW,29-215,90,0,0,0,0,2,1,0,0,0,0,0,1,1,3,0,,,West Bromwich Albion
Chris Brunt,11.0,nir NIR,LB,31-012,90,0,0,0,0,2,0,0,0,1,0,0,10,1,2,0,,,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,AM,28-161,80,0,0,0,0,0,0,1,0,2,1,0,0,2,4,0,,,West Bromwich Albion
Callum McManaman,19.0,eng ENG,"FW,MF",24-245,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,AM,31-328,90,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,,,West Bromwich Albion
Craig Gardner,8.0,eng ENG,RW,29-031,58,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,,,West Bromwich Albion
Stéphane Sessègnon,29.0,bj BEN,"FW,MF",31-208,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,West Bromwich Albion
Jonny Evans,6.0,nir NIR,DM,27-357,90,0,0,0,0,0,0,0,0,1,4,0,0,2,9,0,,,West Bromwich Albion
Jonas Olsson,3.0,se SWE,CB,32-291,59,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,West Bromwich Albion
Saido Berahino,18.0,bi BDI,"FW,MF",22-144,31,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,36-021,90,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,,,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,25-234,90,0,0,0,0,1,1,0,0,2,0,0,12,1,0,0,,,West Bromwich Albion
Boaz Myhill,13.0,wls WAL,GK,33-047,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
14 Players,,,,,990,0,0,0,0,9,3,3,0,13,10,2,32,10,24,0,,,West Bromwich Albion
