Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Mame Biram Diouf,18.0,sn SEN,FW,27-242,90,1,0,0,0,5,5,0,0,1,0,0,1,1,1,0,,,Stoke City
Marko Arnautović,10.0,at AUT,AM,26-118,89,1,0,1,1,4,2,0,0,2,3,1,4,1,0,0,,,Stoke City
Charlie Adam,16.0,sct SCO,MF,29-248,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
Jonathan Walters,19.0,ie IRL,AM,31-329,58,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,,,Stoke City
Joselu,11.0,es ESP,FW,25-141,32,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,,,Stoke City
Ibrahim Afellay,14.0,nl NED,AM,29-135,90,0,0,0,0,1,0,0,0,2,1,1,2,0,1,0,,,Stoke City
Glenn Whelan,6.0,ie IRL,DM,31-214,90,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,,,Stoke City
Marco van Ginkel,15.0,nl NED,DM,22-257,58,0,0,0,0,2,0,0,0,1,1,0,1,2,0,0,,,Stoke City
Stephen Ireland,7.0,ie IRL,MF,28-358,32,0,1,0,0,1,0,0,0,0,0,0,4,2,0,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-008,90,0,0,0,0,0,0,0,0,2,5,0,7,4,2,0,,,Stoke City
Marc Muniesa,5.0,es ESP,CB,23-141,90,0,0,0,0,0,0,1,0,1,0,0,0,1,5,0,,,Stoke City
Geoff Cameron,20.0,us USA,CB,30-035,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,Stoke City
Glen Johnson,8.0,eng ENG,RB,30-357,90,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,,,Stoke City
Jack Butland,1.0,eng ENG,GK,22-158,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Stoke City
14 Players,,,,,990,2,1,1,1,15,7,2,0,11,15,3,22,15,16,0,,,Stoke City
