Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Papiss Cissé,9.0,sn SEN,FW,30-067,74,1,0,0,0,3,2,0,0,0,0,0,3,2,0,0,,,Newcastle United
Aleksandar Mitrović,45.0,rs SRB,FW,20-327,16,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,Newcastle United
Gabriel Obertan,14.0,fr FRA,AM,26-164,90,0,1,0,0,1,0,0,0,0,2,0,5,3,0,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,AM,25-358,90,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,AM,24-271,80,1,0,0,0,2,1,0,0,2,3,0,4,0,0,0,,,Newcastle United
Siem de Jong,10.0,nl NED,"FW,MF",26-193,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
Jack Colback,4.0,eng ENG,DM,25-289,90,0,0,0,0,0,0,1,0,1,2,0,8,0,4,0,,,Newcastle United
Vurnon Anita,8.0,cw CUW,DM,26-127,67,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,,,Newcastle United
Cheick Tioté,24.0,ci CIV,MF,29-049,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Newcastle United
Massadio Haïdara,19.0,ml MLI,LB,22-250,90,0,0,0,0,0,0,0,0,0,3,0,7,2,3,0,,,Newcastle United
Fabricio Coloccini,2.0,ar ARG,CB,33-199,90,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,,,Newcastle United
Chancel Mbemba,18.0,cd COD,CB,21-001,90,0,0,0,0,0,0,0,0,1,0,0,0,3,5,0,,,Newcastle United
Daryl Janmaat,22.0,nl NED,RB,26-018,90,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,,,Newcastle United
Tim Krul,1.0,nl NED,GK,27-128,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
14 Players,,,,,990,2,1,0,0,9,4,2,0,9,12,0,35,13,15,0,,,Newcastle United
