Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Álvaro Negredo,10.0,es ESP,FW,31-021,90,0,0,0,0,2,1,0,0,3,1,1,0,1,0,0,0,0,Middlesbrough
Stewart Downing,19.0,eng ENG,AM,32-050,90,0,1,0,0,2,0,0,0,0,2,0,15,2,0,0,0,0,Middlesbrough
Cristhian Stuani,18.0,uy URU,AM,29-334,80,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,Middlesbrough
Adama Traoré,37.0,es ESP,"FW,MF",20-229,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Middlesbrough
Viktor Fischer,11.0,dk DEN,AM,22-093,56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Middlesbrough
Gastón Ramírez,21.0,uy URU,"FW,MF",25-283,34,0,0,0,0,1,1,1,0,0,1,0,4,0,0,0,0,0,Middlesbrough
Adam Forshaw,34.0,eng ENG,DM,24-338,90,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,Middlesbrough
Adam Clayton,8.0,eng ENG,DM,27-240,56,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Middlesbrough
Marten de Roon,14.0,nl NED,"DF,MF",25-165,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
George Friend,3.0,eng ENG,LB,28-329,90,0,0,0,0,1,0,0,0,1,1,0,2,3,3,0,0,0,Middlesbrough
Ben Gibson,6.0,eng ENG,CB,23-239,90,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
Daniel Ayala,4.0,es ESP,CB,25-308,90,1,0,0,0,2,1,0,0,1,0,0,2,0,5,0,0,0,Middlesbrough
Antonio Barragán,17.0,es ESP,RB,29-090,90,0,0,0,0,0,0,0,0,0,0,1,6,7,2,0,0,0,Middlesbrough
Víctor Valdés,26.0,es ESP,GK,34-240,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
14 Players,,,,,990,1,1,0,0,12,4,1,0,5,8,3,33,20,13,0,0,0,Middlesbrough
