Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Glenn Murray,17.0,eng ENG,FW,34-056,90,0,0,0,0,0,0,1,0,31,2,0,1,0.0,0.0,0.0,1,1,10,22,45.5,0,19,3,3,1,Brighton & Hove Albion
Pascal Groß,13.0,de GER,FW,26-158,83,1,0,0,0,2,1,0,0,51,0,0,0,0.1,0.1,0.1,3,0,36,45,80.0,5,26,2,0,0,Brighton & Hove Albion
Izzy Brown,37.0,eng ENG,FW,20-317,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,4,6,66.7,0,3,0,0,0,Brighton & Hove Albion
José Izquierdo,19.0,co COL,LM,25-136,73,1,0,0,0,3,1,0,0,30,0,0,0,0.3,0.3,0.0,2,0,18,25,72.0,3,24,5,2,2,Brighton & Hove Albion
Solly March,20.0,eng ENG,LM,23-123,17,0,0,0,0,0,0,0,0,14,0,1,1,0.0,0.0,0.0,1,0,4,8,50.0,0,6,1,1,0,Brighton & Hove Albion
Davy Pröpper,24.0,nl NED,CM,26-079,90,0,1,0,0,2,1,0,0,77,0,1,1,0.1,0.1,0.2,5,2,55,67,82.1,12,48,1,7,6,Brighton & Hove Albion
Dale Stephens,6.0,eng ENG,CM,28-161,90,0,0,0,0,1,0,0,0,94,2,3,0,0.0,0.0,0.0,1,0,71,86,82.6,15,59,4,0,0,Brighton & Hove Albion
Anthony Knockaert,11.0,fr FRA,RM,26-000,83,0,0,0,0,0,0,0,0,33,2,2,1,0.0,0.0,0.0,1,0,23,27,85.2,1,21,2,2,1,Brighton & Hove Albion
Ezequiel Schelotto,21.0,it ITA,RM,28-181,7,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,1,1,1,Brighton & Hove Albion
Gaëtan Bong,3.0,cm CMR,LB,29-209,90,0,0,0,0,0,0,0,0,59,1,1,2,0.0,0.0,0.0,0,0,34,51,66.7,4,31,2,0,0,Brighton & Hove Albion
Lewis Dunk,5.0,eng ENG,CB,25-364,90,0,0,0,0,0,0,0,0,62,1,2,3,0.0,0.0,0.0,1,0,42,54,77.8,2,46,3,0,0,Brighton & Hove Albion
Shane Duffy,22.0,ie IRL,CB,25-323,90,0,0,0,0,0,0,0,0,57,1,3,1,0.0,0.0,0.0,0,0,36,51,70.6,2,38,2,0,0,Brighton & Hove Albion
Bruno,2.0,es ESP,RB,37-050,90,0,0,0,0,0,0,0,0,61,5,2,0,0.0,0.0,0.0,1,0,40,47,85.1,2,25,1,0,0,Brighton & Hove Albion
Mathew Ryan,1.0,au AUS,GK,25-226,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,19,21,90.5,0,8,0,0,0,Brighton & Hove Albion
14 Players,,,,,990,2,1,0,0,9,3,1,0,603,14,15,10,0.5,0.5,0.3,17,3,393,513,76.6,46,356,27,16,11,Brighton & Hove Albion
Eric Maxim Choupo-Moting,10.0,cm CMR,"FW,AM",28-242,90,1,0,0,0,2,1,0,0,42,0,2,0,0.1,0.1,0.1,3,0,20,32,62.5,1,35,4,4,4,Stoke City
Ramadan Sobhi,32.0,eg EGY,AM,20-301,90,0,0,0,0,1,1,0,0,39,0,4,1,0.1,0.1,0.0,2,0,28,31,90.3,5,31,3,8,5,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,26-041,72,0,1,0,0,2,0,0,0,57,0,1,0,0.1,0.1,0.1,6,1,43,52,82.7,4,42,1,2,2,Stoke City
Peter Crouch,25.0,eng ENG,FW,36-294,18,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,1,0,8,10,80.0,1,4,0,0,0,Stoke City
Joe Allen,4.0,wls WAL,CM,27-251,90,0,0,0,0,0,0,0,0,57,2,1,2,0.0,0.0,0.1,5,2,40,51,78.4,13,38,3,3,3,Stoke City
Darren Fletcher,24.0,sct SCO,CM,33-292,90,0,0,0,0,0,0,0,0,67,2,1,0,0.0,0.0,0.1,5,1,49,60,81.7,5,40,0,1,1,Stoke City
Erik Pieters,3.0,nl NED,WB,29-105,90,0,0,0,0,0,0,0,0,43,1,0,0,0.0,0.0,0.0,0,0,27,38,71.1,1,25,4,1,1,Stoke City
Mame Biram Diouf,18.0,sn SEN,WB,29-339,90,0,0,0,0,3,0,0,0,39,2,2,1,0.2,0.2,0.0,1,0,13,22,59.1,3,15,0,1,0,Stoke City
Kevin Wimmer,5.0,at AUT,CB,25-005,90,0,0,0,0,0,0,0,0,47,2,0,0,0.0,0.0,0.1,0,0,31,36,86.1,3,27,1,2,1,Stoke City
Ryan Shawcross,17.0,eng ENG,CB,30-047,90,0,0,0,0,3,2,0,0,46,0,2,0,0.3,0.3,0.0,0,0,27,34,79.4,2,25,0,1,1,Stoke City
Kurt Zouma,6.0,fr FRA,CB,23-024,90,1,0,0,0,2,2,0,0,65,1,1,0,0.3,0.3,0.0,0,0,40,52,76.9,6,28,0,0,0,Stoke City
Lee Grant,33.0,eng ENG,GK,34-297,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,17,30,56.7,0,15,0,0,0,Stoke City
12 Players,,,,,990,2,1,0,0,13,6,0,0,544,10,14,4,1.0,1.0,0.7,23,4,343,448,76.6,44,325,16,23,18,Stoke City
