Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Wayne Rooney,10.0,eng ENG,FW,30-065,90,0,0,0,0,2,1,1,0,1,1,1,1,0,0,0,,,Manchester United
Anthony Martial,11.0,fr FRA,AM,20-023,90,0,0,0,0,2,0,0,0,1,1,0,2,1,0,0,,,Manchester United
Juan Mata,8.0,es ESP,AM,27-244,76,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,,,Manchester United
Memphis,7.0,nl NED,"FW,MF",21-318,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester United
Ander Herrera,21.0,es ESP,AM,26-136,90,0,0,0,0,2,1,0,0,2,1,0,3,4,2,0,,,Manchester United
Bastian Schweinsteiger,31.0,de GER,DM,31-149,90,0,0,0,0,3,0,1,0,4,0,0,0,1,1,0,,,Manchester United
Morgan Schneiderlin,28.0,fr FRA,DM,26-050,90,0,0,0,0,1,0,1,0,2,1,0,0,5,1,0,,,Manchester United
Matteo Darmian,36.0,it ITA,RB,26-026,69,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,,,Manchester United
Cameron Borthwick-Jackson,43.0,eng ENG,"DF,MF",18-329,21,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,,,Manchester United
Daley Blind,17.0,nl NED,CB,25-294,80,0,0,0,0,0,0,0,0,1,1,0,4,4,3,0,,,Manchester United
Phil Jones,4.0,eng ENG,"DF,MF",23-310,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester United
Chris Smalling,12.0,eng ENG,CB,26-036,90,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,,,Manchester United
Ashley Young,18.0,eng ENG,LB,30-172,90,0,0,0,0,0,0,0,0,2,1,0,8,1,4,0,,,Manchester United
David de Gea,1.0,es ESP,GK,25-051,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester United
14 Players,,,,,990,0,0,0,0,12,2,4,0,16,6,2,29,19,15,0,,,Manchester United
