Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Papiss Cissé,9.0,sn SEN,FW,30-304,90,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,FW,26-230,90,0,0,0,0,0,0,0,0,2,1,0,6,2,0,0,,,Newcastle United
Andros Townsend,25.0,eng ENG,CM,24-261,90,0,1,0,0,2,1,0,0,0,0,0,7,0,0,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,LM,25-143,90,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,,,Newcastle United
Cheick Tioté,24.0,ci CIV,CM,29-286,45,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,,,Newcastle United
Ayoze Pérez,17.0,es ESP,"FW,MF",22-248,45,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,,,Newcastle United
Jonjo Shelvey,12.0,eng ENG,RM,24-035,90,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,,,Newcastle United
Vurnon Anita,8.0,cw CUW,LB,26-364,61,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,,,Newcastle United
Aleksandar Mitrović,45.0,rs SRB,FW,21-199,29,2,0,1,1,6,3,0,0,0,1,0,0,0,0,0,,,Newcastle United
Chancel Mbemba,18.0,cd COD,CB,21-238,90,0,0,0,0,1,0,0,0,3,0,0,0,1,3,0,,,Newcastle United
Steven Taylor,27.0,eng ENG,CB,30-070,90,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,,,Newcastle United
Daryl Janmaat,22.0,nl NED,RB,26-255,90,0,0,0,0,0,0,0,0,1,0,1,7,1,1,0,,,Newcastle United
Karl Darlow,26.0,wls WAL,GK,25-177,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
13 Players,,,,,990,2,1,1,1,13,5,0,0,11,5,3,32,11,11,0,,,Newcastle United
