Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Manolo Gabbiadini,20.0,it ITA,FW,25-165,90,0,0,0,0,4,1,0,0,1,0,1,2,1,0,0,0,0,Southampton
Nathan Redmond,22.0,eng ENG,AM,23-065,69,0,0,0,0,3,1,0,0,0,1,1,2,0,2,0,0,0,Southampton
Shane Long,7.0,ie IRL,FW,30-108,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Southampton
James Ward-Prowse,16.0,eng ENG,AM,22-190,69,0,0,0,0,1,0,1,0,3,0,0,4,1,1,0,0,0,Southampton
Sofiane Boufal,19.0,ma MAR,"FW,MF",23-235,21,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,Southampton
Dušan Tadić,11.0,rs SRB,AM,28-171,79,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,Southampton
Jay Rodriguez,9.0,eng ENG,"FW,MF",27-285,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Southampton
Oriol Romeu,14.0,es ESP,DM,25-228,90,0,0,0,0,0,0,0,0,2,0,0,1,4,4,0,0,0,Southampton
Steven Davis,8.0,nir NIR,DM,32-129,90,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,0,0,Southampton
Ryan Bertrand,21.0,eng ENG,LB,27-278,90,0,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0,Southampton
Maya Yoshida,3.0,jp JPN,CB,28-259,90,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,Southampton
Jack Stephens,24.0,eng ENG,CB,23-103,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Southampton
Cédric Soares,2.0,pt POR,RB,25-252,90,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Southampton
Fraser Forster,1.0,eng ENG,GK,29-054,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
14 Players,,,,,990,0,0,0,0,14,3,1,0,8,5,2,33,8,16,0,0,0,Southampton
Danny Welbeck,23.0,eng ENG,FW,26-165,79,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,Arsenal
Olivier Giroud,12.0,fr FRA,FW,30-222,11,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Arsenal
Alexis Sánchez,7.0,cl CHI,AM,28-142,90,1,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,Arsenal
Mesut Özil,11.0,de GER,AM,28-207,88,0,1,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,Arsenal
Francis Coquelin,34.0,fr FRA,"DF,MF",25-362,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Arsenal
Granit Xhaka,29.0,ch SUI,DM,24-225,90,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Arsenal
Aaron Ramsey,8.0,wls WAL,DM,26-135,90,0,1,0,0,3,0,0,0,2,0,0,2,1,1,0,0,0,Arsenal
Kieran Gibbs,3.0,eng ENG,DM,27-226,90,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,Arsenal
Alex Oxlade-Chamberlain,15.0,eng ENG,DM,23-268,35,0,0,0,0,1,0,0,0,0,1,0,6,1,0,0,0,0,Arsenal
Héctor Bellerín,24.0,es ESP,"DF,MF",22-052,55,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,Arsenal
Nacho Monreal,18.0,es ESP,CB,31-073,90,0,0,0,0,0,0,0,0,0,1,1,0,1,5,0,0,0,Arsenal
Shkodran Mustafi,20.0,de GER,CB,25-023,90,0,0,0,0,1,1,0,0,1,0,1,0,4,2,0,0,0,Arsenal
Rob Holding,16.0,eng ENG,CB,21-232,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Arsenal
Petr Čech,33.0,cz CZE,GK,34-355,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal
14 Players,,,,,990,2,2,0,0,11,4,2,0,5,8,2,17,9,14,0,0,0,Arsenal
