Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Fernando Llorente,9.0,es ESP,FW,32-069,86,1,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,Swansea City
Borja Bastón,10.0,es ESP,FW,24-254,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Swansea City
Jordan Ayew,3.0,gh GHA,FW,25-237,90,0,1,0,0,1,0,0,0,1,4,0,5,2,1,0,0,0,Swansea City
Gylfi Sigurðsson,23.0,is ISL,AM,27-240,90,0,0,0,0,1,1,0,0,0,1,0,14,2,1,0,0,0,Swansea City
Tom Carroll,42.0,eng ENG,DM,24-343,90,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,Swansea City
Leon Britton,7.0,eng ENG,DM,34-232,72,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,Swansea City
Jack Cork,24.0,eng ENG,"DF,MF",27-315,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Swansea City
Ki Sung-yueng,4.0,kr KOR,DM,28-102,74,0,0,0,0,1,0,0,0,0,3,0,1,3,0,0,0,0,Swansea City
Leroy Fer,8.0,nl NED,MF,27-121,16,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Swansea City
Martin Olsson,16.0,se SWE,LB,28-354,90,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Swansea City
Alfie Mawson,6.0,eng ENG,CB,23-107,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Swansea City
Federico Fernández,33.0,ar ARG,CB,28-074,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Swansea City
Kyle Naughton,26.0,eng ENG,RB,28-170,90,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,Swansea City
Łukasz Fabiański,1.0,pl POL,GK,32-018,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swansea City
14 Players,,,,,990,1,1,0,0,9,4,0,0,5,13,0,24,13,10,0,0,0,Swansea City
