Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Christian Benteke,17.0,be BEL,FW,26-123,90,1,0,0,0,5,2,1,0,4,1,0,0,1,0,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,AM,24-146,90,0,0,0,0,3,0,0,0,2,6,0,1,1,1,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,AM,25-263,90,0,1,0,0,2,0,0,0,0,0,0,15,4,3,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,30-291,90,0,0,0,0,2,1,0,0,2,2,0,1,1,0,0,0,0,Crystal Palace
Luka Milivojević,28.0,rs SRB,DM,25-363,87,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,Crystal Palace
Mathieu Flamini,4.0,fr FRA,MF,33-029,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,31-081,44,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,Crystal Palace
Bakary Sako,26.0,ml MLI,"FW,MF",28-344,46,0,0,0,0,1,0,0,0,0,1,1,4,1,0,0,0,0,Crystal Palace
Jeffrey Schlupp,31.0,gh GHA,LB,24-103,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Crystal Palace
Damien Delaney,27.0,ie IRL,DF,35-259,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Crystal Palace
Mamadou Sakho,12.0,fr FRA,CB,27-051,90,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Crystal Palace
Martin Kelly,34.0,eng ENG,CB,26-343,90,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,27-158,90,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,30-071,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,1,1,0,0,17,3,1,0,11,15,1,24,12,10,0,0,0,Crystal Palace
