Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Gerard Deulofeu,7.0,es ESP,FW,22-153,67,0,0,0,0,3,2,0,0,0,0,4,0,1,0,0,0,0,Everton
Arouna Koné,9.0,ci CIV,FW,32-276,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton
Kevin Mirallas,11.0,be BEL,FW,28-313,75,0,0,0,0,2,2,0,0,2,3,0,7,0,2,0,0,0,Everton
Aaron Lennon,12.0,eng ENG,"FW,MF",29-119,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Everton
Ross Barkley,8.0,eng ENG,FW,22-252,90,1,0,0,0,4,1,0,0,1,1,1,2,2,1,0,0,0,Everton
Leighton Baines,3.0,eng ENG,LM,31-246,90,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Everton
Gareth Barry,18.0,eng ENG,CM,35-172,84,0,0,0,0,0,0,0,0,3,0,0,1,2,1,0,0,0,Everton
Tom Cleverley,15.0,eng ENG,MF,27-001,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Everton
Idrissa Gana Gueye,17.0,sn SEN,CM,26-322,90,0,0,0,0,1,0,0,0,1,1,0,0,5,2,0,0,0,Everton
James McCarthy,16.0,ie IRL,RM,25-275,90,0,0,0,0,0,0,0,0,2,1,0,1,1,4,0,0,0,Everton
Ramiro Funes Mori,25.0,ar ARG,CB,25-161,90,0,0,0,0,1,0,0,0,1,4,0,0,0,5,0,0,0,Everton
Phil Jagielka,6.0,eng ENG,CB,33-362,90,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,Everton
Mason Holgate,30.0,jm JAM,CB,19-296,90,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,Everton
Maarten Stekelenburg,22.0,nl NED,GK,33-326,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton
14 Players,,,,,990,1,0,0,0,12,6,0,0,10,14,5,13,19,17,0,0,0,Everton
