Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Salomón Rondón,9.0,ve VEN,FW,26-129,63,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,,,West Bromwich Albion
Victor Anichebe,10.0,ng NGA,FW,27-275,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,West Bromwich Albion
Craig Gardner,8.0,eng ENG,DM,29-059,63,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,,,West Bromwich Albion
Saido Berahino,18.0,bi BDI,"FW,MF",22-172,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
James McClean,14.0,ie IRL,DM,26-276,90,0,0,0,0,0,0,0,0,1,5,0,10,1,3,0,,,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,DM,28-189,90,0,0,0,0,0,0,0,0,1,2,0,0,4,4,0,,,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,DM,31-356,90,0,0,0,0,0,0,0,0,0,1,0,2,2,3,0,,,West Bromwich Albion
Stéphane Sessègnon,29.0,bj BEN,AM,31-236,73,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,,,West Bromwich Albion
Callum McManaman,19.0,eng ENG,"FW,MF",24-273,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,West Bromwich Albion
Jonny Evans,6.0,nir NIR,LB,28-020,90,0,0,0,0,0,0,0,0,3,1,0,1,2,5,0,,,West Bromwich Albion
Jonas Olsson,3.0,se SWE,CB,32-319,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,36-049,90,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,,,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,25-262,90,0,0,0,0,1,0,0,0,0,0,0,5,3,3,0,,,West Bromwich Albion
Ben Foster,1.0,eng ENG,GK,32-295,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
14 Players,,,,,990,0,0,0,0,4,0,0,0,7,13,1,27,14,23,0,,,West Bromwich Albion
