Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Romelu Lukaku,10.0,be BEL,FW,23-231,90,0,0,0,0,4,1,0,0,1,0,0,2,0,0,0,0,0,Everton
Kevin Mirallas,11.0,be BEL,FW,29-086,86,0,0,0,0,6,3,0,0,0,3,0,7,2,0,0,0,0,Everton
Ramiro Funes Mori,25.0,ar ARG,DF,25-300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton
Enner Valencia,19.0,ec ECU,FW,27-056,73,0,0,0,0,1,0,0,0,2,0,0,2,1,1,0,0,0,Everton
Dominic Calvert-Lewin,29.0,eng ENG,"FW,MF",19-289,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Everton
Ross Barkley,8.0,eng ENG,CM,23-025,90,1,0,0,0,5,3,0,0,3,1,0,4,2,0,0,0,0,Everton
Gareth Barry,18.0,eng ENG,CM,35-311,65,0,0,0,0,1,0,0,0,2,0,0,1,3,1,0,0,0,Everton
Tom Davies,26.0,eng ENG,MF,18-183,25,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,0,0,Everton
Idrissa Gana Gueye,17.0,sn SEN,CM,27-095,90,0,0,0,0,1,0,0,0,0,3,0,0,2,5,0,0,0,Everton
Leighton Baines,3.0,eng ENG,RB,32-019,90,0,1,0,0,0,0,0,0,2,1,0,4,2,4,0,0,0,Everton
Ashley Williams,5.0,wls WAL,CB,32-129,90,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,Everton
Phil Jagielka,6.0,eng ENG,CB,34-135,90,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,Everton
Séamus Coleman,23.0,ie IRL,LB,28-080,90,0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,0,Everton
Joel Robles,1.0,es ESP,GK,26-196,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Everton
14 Players,,,,,990,1,1,0,0,20,7,2,0,13,11,0,27,20,15,0,0,0,Everton
