Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Andre Gray,7.0,jm JAM,FW,25-219,90,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,Leicester City
Ashley Barnes,10.0,eng ENG,FW,27-093,78,0,0,0,0,4,0,0,0,1,1,1,0,1,0,0,0,0,Leicester City
Sam Vokes,9.0,wls WAL,FW,27-102,12,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Leicester City
George Boyd,21.0,sct SCO,LM,31-121,90,0,0,0,0,2,0,0,0,1,1,0,2,1,2,0,0,0,Leicester City
Joey Barton,19.0,eng ENG,CM,34-151,90,0,0,0,0,3,0,0,0,0,2,0,1,4,1,0,0,0,Leicester City
Jeff Hendrick,13.0,ie IRL,CM,25-000,88,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,Leicester City
James Tarkowski,26.0,eng ENG,DF,24-073,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester City
Steven Defour,16.0,be BEL,RM,28-291,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Leicester City
Scott Arfield,37.0,ca CAN,MF,28-091,57,0,0,0,0,2,0,0,0,0,0,0,10,2,0,0,0,0,Leicester City
Stephen Ward,23.0,ie IRL,LB,31-164,90,0,0,0,0,1,0,0,0,1,1,0,6,2,0,0,0,0,Leicester City
Ben Mee,6.0,eng ENG,CB,27-132,90,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Leicester City
Michael Keane,5.0,eng ENG,CB,24-020,90,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,Leicester City
Matthew Lowton,2.0,eng ENG,RB,27-236,90,0,0,0,0,0,0,1,0,1,0,0,7,1,3,0,0,0,Leicester City
Tom Heaton,1.0,eng ENG,GK,30-291,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester City
14 Players,,,,,990,1,1,0,0,24,3,1,0,4,8,1,30,11,8,0,0,0,Leicester City
