Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Harry Kane,10.0,eng ENG,FW,23-128,86,2,0,1,1,8,6,0,0,1,0,2,1,0,0,0,0,0,Tottenham Hotspur
Josh Onomah,25.0,eng ENG,"FW,MF",19-220,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,AM,24-148,71,1,1,0,0,3,1,0,0,1,1,1,2,0,0,0,0,0,Tottenham Hotspur
Moussa Sissoko,17.0,fr FRA,"FW,MF",27-109,19,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,AM,24-293,90,2,1,0,0,7,4,0,0,0,2,0,7,0,1,0,0,0,Tottenham Hotspur
Dele Alli,20.0,eng ENG,AM,20-236,90,0,0,0,0,5,2,0,0,1,4,0,0,0,0,0,1,0,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,DM,29-140,82,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,Tottenham Hotspur
Harry Winks,29.0,eng ENG,MF,20-305,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
Victor Wanyama,12.0,ke KEN,DM,25-161,90,0,0,0,0,3,1,0,0,1,4,0,0,1,2,0,0,0,Tottenham Hotspur
Danny Rose,3.0,eng ENG,LB,26-154,90,0,0,0,0,1,0,0,0,2,0,0,2,5,0,0,0,0,Tottenham Hotspur
Jan Vertonghen,5.0,be BEL,CB,29-223,90,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,CB,22-323,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,Tottenham Hotspur
Kyle Walker,2.0,eng ENG,RB,26-189,90,0,0,0,0,1,1,0,0,1,3,0,4,4,1,0,0,0,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,29-343,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
14 Players,,,,,990,5,3,1,1,28,15,0,0,11,17,3,17,13,7,0,1,0,Tottenham Hotspur
