Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Christian Benteke,17.0,be BEL,FW,26-031,45,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crystal Palace
Fraizer Campbell,9.0,eng ENG,FW,29-112,45,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,AM,24-054,90,1,0,0,0,1,1,0,0,1,4,0,7,2,0,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,AM,25-171,52,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,Crystal Palace
Bakary Sako,26.0,ml MLI,"FW,MF",28-252,38,0,0,0,0,2,1,0,0,1,1,0,6,2,0,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,AM,30-355,90,0,0,0,0,1,1,0,0,3,2,0,4,1,7,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,DM,30-199,90,0,0,0,0,2,0,0,0,3,0,1,4,1,3,0,0,0,Crystal Palace
Joe Ledley,16.0,wls WAL,DM,29-346,90,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,LB,27-066,90,0,0,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,35-167,90,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,Crystal Palace
James Tomkins,5.0,eng ENG,CB,27-280,90,0,0,0,0,0,0,1,0,1,1,0,1,1,3,0,0,0,Crystal Palace
Martin Kelly,34.0,eng ENG,RB,26-251,89,0,1,0,0,0,0,1,0,1,0,0,4,2,1,0,0,0,Crystal Palace
Jordon Mutch,22.0,eng ENG,MF,25-032,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,29-345,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,1,1,0,0,7,3,2,0,13,14,1,29,16,26,0,0,0,Crystal Palace
