Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Wilfried Bony,14.0,ci CIV,FW,26-319,82,0,0,0,0,0,0,0,0,2,3,0,0,2,0,0,,,Manchester City
Kelechi Iheanacho,72.0,ng NGA,"FW,MF",19-022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester City
Raheem Sterling,7.0,eng ENG,AM,20-321,54,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,,,Manchester City
Jesús Navas,15.0,es ESP,"DF,FW",29-338,36,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,,,Manchester City
Kevin De Bruyne,17.0,be BEL,AM,24-119,90,0,0,0,0,1,0,0,0,1,2,0,9,2,0,0,,,Manchester City
Yaya Touré,42.0,ci CIV,AM,32-165,76,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,,,Manchester City
Martín Demichelis,26.0,ar ARG,"DF,MF",34-309,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester City
Fernandinho,25.0,br BRA,DM,30-174,90,0,0,0,0,0,0,1,0,1,3,0,1,4,1,0,,,Manchester City
Fernando,6.0,br BRA,DM,28-092,90,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,,,Manchester City
Aleksandar Kolarov,11.0,rs SRB,LB,29-349,90,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,,,Manchester City
Nicolás Otamendi,30.0,ar ARG,CB,27-255,90,0,0,0,0,0,0,0,0,1,3,0,0,3,3,0,,,Manchester City
Vincent Kompany,4.0,be BEL,CB,29-198,90,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,,,Manchester City
Bacary Sagna,3.0,fr FRA,RB,32-253,90,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,,,Manchester City
Joe Hart,1.0,eng ENG,GK,28-189,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester City
14 Players,,,,,990,0,0,0,0,6,1,2,0,13,17,0,12,19,15,0,,,Manchester City
