Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Papiss Cissé,9.0,sn SEN,FW,30-186,81,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,,,Newcastle United
Florian Thauvin,20.0,fr FRA,"FW,MF",22-314,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Newcastle United
Siem de Jong,10.0,nl NED,AM,26-312,67,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,Newcastle United
Ayoze Pérez,17.0,es ESP,"FW,MF",22-130,23,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,DM,25-025,90,1,0,0,0,5,1,0,0,0,2,0,0,3,0,0,,,Newcastle United
Jack Colback,4.0,eng ENG,DM,26-043,76,0,0,0,0,0,0,1,0,2,3,0,3,2,3,0,,,Newcastle United
Yoan Gouffran,11.0,fr FRA,"FW,MF",29-195,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Newcastle United
Vurnon Anita,8.0,cw CUW,DM,26-246,90,0,0,0,0,0,0,1,0,2,1,0,0,4,3,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,DM,26-112,90,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,,,Newcastle United
Paul Dummett,3.0,wls WAL,LB,24-071,90,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,,,Newcastle United
Fabricio Coloccini,2.0,ar ARG,CB,33-318,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,Newcastle United
Chancel Mbemba,18.0,cd COD,CB,21-120,90,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,,,Newcastle United
Daryl Janmaat,22.0,nl NED,RB,26-137,90,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,,,Newcastle United
Rob Elliot,21.0,ie IRL,GK,29-220,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
14 Players,,,,,990,1,1,0,0,6,1,3,0,6,10,1,7,22,18,0,,,Newcastle United
