Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Fernando Llorente,9.0,es ESP,FW,31-211,90,1,0,0,0,3,2,0,0,3,1,1,1,0,0,0,0,0,Swansea City
Wayne Routledge,15.0,eng ENG,AM,31-261,72,0,0,0,0,1,0,0,0,3,1,0,5,0,1,0,0,0,Swansea City
Modou Barrow,17.0,gm GAM,"FW,MF",23-347,18,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Swansea City
Gylfi Sigurðsson,23.0,is ISL,AM,27-016,90,0,1,0,0,3,1,0,0,0,1,0,8,3,1,0,0,0,Swansea City
Leroy Fer,8.0,nl NED,AM,26-263,90,0,0,0,0,1,1,0,0,3,0,0,2,2,3,0,0,0,Swansea City
Jack Cork,24.0,eng ENG,DM,27-091,72,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,Swansea City
Ki Sung-yueng,4.0,kr KOR,MF,27-244,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swansea City
Leon Britton,7.0,eng ENG,DM,34-008,79,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Swansea City
Borja Bastón,10.0,es ESP,FW,24-030,11,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Swansea City
Kyle Naughton,26.0,eng ENG,LB,27-312,90,0,0,0,0,1,0,0,0,2,1,0,2,0,2,0,0,0,Swansea City
Jordi Amat,2.0,id IDN,CB,24-187,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Swansea City
Mike van der Hoorn,5.0,nl NED,CB,23-345,90,0,0,0,0,1,0,1,0,2,1,0,0,0,6,0,0,1,Swansea City
Àngel Rangel,22.0,es ESP,RB,33-332,90,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,0,0,Swansea City
Łukasz Fabiański,1.0,pl POL,GK,31-159,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swansea City
14 Players,,,,,990,1,1,0,0,13,5,2,0,15,9,1,22,8,21,0,0,1,Swansea City
