Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Diego Costa,19.0,es ESP,FW,27-129,59,1,1,0,0,1,1,0,0,3,2,2,0,1,0,0,,,Chelsea
Bertrand Traoré,14.0,bf BFA,"FW,MF",20-160,31,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,,,Chelsea
Pedro,11.0,es ESP,AM,28-200,90,2,0,0,0,3,3,0,0,1,3,0,1,0,2,0,,,Chelsea
Eden Hazard,10.0,be BEL,AM,25-037,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Chelsea
Willian,22.0,br BRA,AM,27-188,79,1,1,0,0,2,2,0,0,1,4,0,6,1,0,0,,,Chelsea
Ruben Loftus-Cheek,14.0,eng ENG,MF,20-021,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
Nemanja Matić,21.0,rs SRB,DM,27-196,90,0,0,0,0,1,0,0,0,1,2,0,1,1,3,0,,,Chelsea
Cesc Fàbregas,4.0,es ESP,DM,28-285,90,0,1,0,0,1,0,0,0,1,2,0,2,3,0,0,,,Chelsea
César Azpilicueta,28.0,es ESP,LB,26-169,90,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,,,Chelsea
John Terry,26.0,eng ENG,CB,35-068,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,Chelsea
Baba Rahman,6.0,gh GHA,"DF,MF",21-226,53,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,,,Chelsea
Gary Cahill,24.0,eng ENG,CB,30-056,90,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,,,Chelsea
Branislav Ivanović,2.0,rs SRB,RB,31-356,90,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,,,Chelsea
Thibaut Courtois,13.0,be BEL,GK,23-278,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
14 Players,,,,,990,5,4,0,0,14,7,0,0,11,16,2,14,14,12,0,,,Chelsea
Aleksandar Mitrović,45.0,rs SRB,FW,21-150,69,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,,,Newcastle United
Seydou Doumbia,28.0,ci CIV,FW,28-044,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Newcastle United
Andros Townsend,25.0,eng ENG,AM,24-212,90,1,0,0,0,2,2,0,0,1,1,0,5,0,2,0,,,Newcastle United
Moussa Sissoko,7.0,fr FRA,AM,26-181,90,0,0,0,0,1,0,0,0,2,2,0,4,1,1,0,,,Newcastle United
Georginio Wijnaldum,5.0,nl NED,AM,25-094,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,Newcastle United
Jack Colback,4.0,eng ENG,"DF,MF",26-112,45,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,,,Newcastle United
Jonjo Shelvey,12.0,eng ENG,DM,23-351,90,0,0,0,0,4,0,1,0,1,0,0,5,1,2,0,,,Newcastle United
Cheick Tioté,24.0,ci CIV,DM,29-237,66,0,0,0,0,0,0,0,0,5,1,0,0,2,7,0,,,Newcastle United
Jamaal Lascelles,6.0,eng ENG,DF,22-094,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Newcastle United
Rolando Aarons,16.0,eng ENG,LB,20-089,90,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,,,Newcastle United
Fabricio Coloccini,2.0,ar ARG,CB,34-022,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Newcastle United
Steven Taylor,27.0,eng ENG,CB,30-021,90,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,,,Newcastle United
Daryl Janmaat,22.0,nl NED,RB,26-206,90,0,0,0,0,0,0,0,0,1,1,0,4,2,6,0,,,Newcastle United
Rob Elliot,21.0,ie IRL,GK,29-289,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Newcastle United
14 Players,,,,,990,1,1,0,0,10,3,2,0,16,11,0,20,11,23,0,,,Newcastle United
