Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Theo Walcott,14.0,eng ENG,FW,26-202,74,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,,,Arsenal
Olivier Giroud,12.0,fr FRA,FW,29-004,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,Arsenal
Alexis Sánchez,7.0,cl CHI,AM,26-289,80,2,0,0,0,3,2,0,0,1,4,1,1,2,0,0,,,Arsenal
Kieran Gibbs,3.0,eng ENG,"DF,MF",26-008,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Arsenal
Aaron Ramsey,16.0,wls WAL,AM,24-282,90,0,0,0,0,1,0,0,0,3,3,0,0,4,5,0,,,Arsenal
Mesut Özil,11.0,de GER,AM,26-354,74,1,1,0,0,4,2,0,0,1,1,0,0,1,0,0,,,Arsenal
Alex Oxlade-Chamberlain,15.0,eng ENG,"FW,MF",22-050,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Arsenal
Santi Cazorla,19.0,es ESP,DM,30-295,90,0,0,0,0,1,0,0,0,1,2,0,5,2,2,0,,,Arsenal
Francis Coquelin,34.0,fr FRA,DM,24-144,90,0,0,0,0,0,0,1,0,1,1,0,0,5,3,0,,,Arsenal
Nacho Monreal,18.0,es ESP,LB,29-220,90,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,,,Arsenal
Gabriel Paulista,5.0,br BRA,CB,24-312,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Arsenal
Per Mertesacker,4.0,de GER,CB,31-005,90,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,,,Arsenal
Héctor Bellerín,24.0,es ESP,RB,20-199,90,0,0,0,0,0,0,0,0,0,2,0,1,3,3,0,,,Arsenal
Petr Čech,33.0,cz CZE,GK,33-137,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Arsenal
14 Players,,,,,990,3,2,0,0,12,5,1,0,8,17,2,7,25,23,0,,,Arsenal
