Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Sergio Agüero,10.0,ar ARG,FW,28-290,90,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,Manchester City
Leroy Sané,19.0,de GER,LW,21-067,82,0,0,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,Manchester City
Fernando,6.0,br BRA,"DF,MF",29-237,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City
David Silva,21.0,es ESP,AM,31-070,90,0,0,0,0,1,0,1,0,2,3,0,3,1,1,0,0,0,Manchester City
Kevin De Bruyne,17.0,be BEL,AM,25-264,90,0,1,0,0,1,0,0,0,1,1,1,12,2,0,0,0,0,Manchester City
Raheem Sterling,7.0,eng ENG,RW,22-101,90,0,0,0,0,1,1,0,0,1,0,4,1,0,0,0,0,0,Manchester City
Yaya Touré,42.0,ci CIV,DM,33-310,64,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,Manchester City
Bacary Sagna,3.0,fr FRA,DF,34-033,26,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,Manchester City
Gaël Clichy,22.0,fr FRA,LB,31-236,90,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,Manchester City
Nicolás Otamendi,30.0,ar ARG,CB,29-035,90,0,0,0,0,1,0,0,0,2,0,0,0,4,2,0,0,0,Manchester City
John Stones,24.0,eng ENG,CB,22-295,90,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,Manchester City
Fernandinho,25.0,br BRA,RB,31-319,90,0,0,0,0,1,0,0,0,3,1,0,4,4,5,0,0,0,Manchester City
Willy Caballero,13.0,ar ARG,GK,35-172,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City
13 Players,,,,,990,1,1,0,0,13,3,3,0,14,6,6,23,16,17,0,0,1,Manchester City
