Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Graziano Pellè,19.0,it ITA,FW,30-143,90,0,0,0,0,3,1,0,0,1,1,2,3,0,1,0,,,Southampton
Dušan Tadić,11.0,rs SRB,AM,27-015,62,0,0,0,0,2,0,0,0,1,0,0,9,0,0,0,,,Southampton
Juanmi,20.0,es ESP,"FW,MF",22-199,28,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,,,Southampton
Sadio Mané,10.0,sn SEN,AM,23-239,82,0,0,0,0,3,0,0,0,0,1,1,6,1,0,0,,,Southampton
Shane Long,7.0,ie IRL,FW,28-317,8,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,,,Southampton
Steven Davis,8.0,nir NIR,AM,30-338,90,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,,,Southampton
Victor Wanyama,12.0,ke KEN,DM,24-163,62,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,,,Southampton
Oriol Romeu,14.0,es ESP,MF,24-072,28,1,0,0,0,2,1,0,0,0,0,0,0,1,2,0,,,Southampton
James Ward-Prowse,16.0,eng ENG,DM,21-034,90,0,1,0,0,2,1,1,0,1,0,0,8,1,4,0,,,Southampton
Ryan Bertrand,21.0,eng ENG,LB,26-122,90,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,,,Southampton
Virgil van Dijk,17.0,nl NED,CB,24-150,90,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,,,Southampton
José Fonte,6.0,pt POR,CB,31-348,90,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,,,Southampton
Cédric Soares,2.0,pt POR,RB,24-096,90,0,0,0,0,0,0,0,0,0,1,0,8,6,1,0,,,Southampton
Maarten Stekelenburg,22.0,nl NED,GK,33-074,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Southampton
14 Players,,,,,990,1,1,0,0,23,5,1,0,4,8,3,45,21,10,0,,,Southampton
