Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Marcus Rashford,19.0,eng ENG,FW,18-172,63,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,,,Manchester United
Memphis,7.0,nl NED,"FW,MF",22-067,27,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,,,Manchester United
Anthony Martial,11.0,fr FRA,LW,20-137,90,0,0,0,0,2,2,0,0,2,1,0,3,3,1,0,,,Manchester United
Wayne Rooney,10.0,eng ENG,AM,30-179,77,0,0,0,0,3,1,0,0,1,1,0,1,1,0,0,,,Manchester United
Marouane Fellaini,27.0,be BEL,MF,28-150,13,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,,Manchester United
Juan Mata,8.0,es ESP,RW,27-358,90,0,0,0,0,2,2,0,0,0,3,1,1,2,0,0,,,Manchester United
Jesse Lingard,14.0,eng ENG,AM,23-127,72,0,0,0,0,2,2,0,0,1,0,0,1,2,0,0,,,Manchester United
Ander Herrera,21.0,es ESP,MF,26-250,18,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,,,Manchester United
Morgan Schneiderlin,28.0,fr FRA,DM,26-164,90,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,,,Manchester United
Matteo Darmian,36.0,it ITA,LB,26-140,90,1,0,0,0,2,1,1,0,2,1,0,3,5,1,0,,,Manchester United
Daley Blind,17.0,nl NED,CB,26-042,90,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,,,Manchester United
Chris Smalling,12.0,eng ENG,CB,26-150,90,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,,,Manchester United
Antonio Valencia,25.0,ec ECU,RB,30-260,90,0,0,0,0,0,0,0,0,1,1,2,4,3,1,0,,,Manchester United
David de Gea,1.0,es ESP,GK,25-165,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Manchester United
14 Players,,,,,990,1,0,0,0,16,10,1,0,13,7,3,18,26,10,0,,,Manchester United
Emmanuel Adebayor,25.0,tg TOG,FW,32-054,74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,Crystal Palace
Connor Wickham,21.0,eng ENG,"FW,MF",23-020,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Crystal Palace
Bakary Sako,26.0,ml MLI,AM,27-360,90,0,0,0,0,3,0,0,0,0,2,0,1,3,3,0,,,Crystal Palace
Wilfried Zaha,11.0,ci CIV,AM,23-162,90,0,0,0,0,1,0,0,0,0,6,0,1,5,0,0,,,Crystal Palace
Lee Chung-yong,14.0,kr KOR,AM,27-293,59,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,Crystal Palace
Jordon Mutch,22.0,eng ENG,MF,24-140,31,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Crystal Palace
Mile Jedinak,15.0,au AUS,DM,31-261,90,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,,,Crystal Palace
Yohan Cabaye,7.0,fr FRA,DM,30-097,65,0,0,0,0,0,0,0,0,0,1,0,1,3,8,0,,,Crystal Palace
James McArthur,18.0,sct SCO,MF,28-196,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Crystal Palace
Pape Souaré,23.0,sn SEN,LB,25-319,90,0,0,0,0,0,0,1,0,1,0,0,4,1,6,0,,,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,34-275,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,,Crystal Palace
Adrian Mariappa,3.0,jm JAM,CB,29-200,90,0,0,0,0,0,0,0,0,1,2,0,0,3,4,0,,,Crystal Palace
Martin Kelly,34.0,eng ENG,RB,25-359,90,0,0,0,0,0,0,1,0,1,0,0,1,2,3,0,,,Crystal Palace
Julián Speroni,1.0,ar ARG,GK,36-338,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Crystal Palace
14 Players,,,,,990,0,0,0,0,5,0,2,0,7,12,1,9,20,31,1,,,Crystal Palace
