Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Gabriel Agbonlahor,11.0,eng ENG,FW,29-140,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Aston Villa
Rudy Gestede,39.0,bj BEN,FW,27-143,25,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,Aston Villa
Jordan Ayew,19.0,gh GHA,FW,24-172,90,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,,,Aston Villa
Ashley Westwood,15.0,eng ENG,CM,25-335,70,0,0,0,0,3,1,0,0,1,2,0,1,0,1,0,,,Aston Villa
Jordan Veretout,17.0,fr FRA,MF,23-000,20,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,,,Aston Villa
Idrissa Gana Gueye,8.0,sn SEN,CM,26-157,90,0,0,0,0,2,0,1,0,2,1,0,0,8,6,0,,,Aston Villa
Leandro Bacuna,7.0,cw CUW,CM,24-193,90,0,0,0,0,2,1,1,0,1,1,0,8,2,1,0,,,Aston Villa
Aly Cissokho,43.0,fr FRA,LB,28-168,90,0,0,0,0,1,1,0,0,0,0,0,10,1,1,0,,,Aston Villa
Ciaran Clark,6.0,ie IRL,CB,26-157,90,0,0,0,0,0,0,1,0,1,2,0,0,1,3,0,,,Aston Villa
Joleon Lescott,16.0,eng ENG,CB,33-198,90,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,,,Aston Villa
Micah Richards,4.0,eng ENG,CB,27-251,90,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,,,Aston Villa
Alan Hutton,21.0,sct SCO,RB,31-092,90,0,0,0,0,1,0,0,0,1,0,0,8,1,1,0,,,Aston Villa
Brad Guzan,1.0,us USA,GK,31-174,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Aston Villa
13 Players,,,,,990,1,1,0,0,14,5,3,0,8,7,0,35,18,18,0,,,Aston Villa
