Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Marcus Rashford,19.0,eng ENG,FW,18-141,90,1,0,0,0,2,1,0,0,0,1,0,1,2,0,0,,,Manchester United
Anthony Martial,11.0,fr FRA,LW,20-106,90,0,0,0,0,2,2,0,0,2,1,0,1,1,0,0,,,Manchester United
Morgan Schneiderlin,28.0,fr FRA,AM,26-133,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,,,Manchester United
Jesse Lingard,14.0,eng ENG,AM,23-096,90,0,0,0,0,0,0,0,0,4,3,0,1,2,1,0,,,Manchester United
Juan Mata,8.0,es ESP,RW,27-327,69,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,,,Manchester United
Bastian Schweinsteiger,31.0,de GER,"DF,MF",31-232,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Manchester United
Michael Carrick,16.0,eng ENG,DM,34-236,90,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,,,Manchester United
Marcos Rojo,5.0,ar ARG,LB,26-000,62,0,0,0,0,1,1,0,0,1,0,0,3,1,3,0,,,Manchester United
Antonio Valencia,25.0,ec ECU,"DF,MF",30-229,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Manchester United
Daley Blind,17.0,nl NED,CB,26-011,90,0,0,0,0,0,0,0,0,1,0,0,4,5,5,0,,,Manchester United
Chris Smalling,12.0,eng ENG,CB,26-119,90,0,0,0,0,0,0,1,0,3,1,0,0,1,3,0,,,Manchester United
Matteo Darmian,36.0,it ITA,RB,26-109,83,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,,,Manchester United
Timothy Fosu-Mensah,24.0,nl NED,DF,18-078,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Manchester United
David de Gea,1.0,es ESP,GK,25-134,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Manchester United
14 Players,,,,,990,1,1,0,0,5,4,1,0,12,8,1,12,24,17,0,,,Manchester United
