Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Patrick Bamford,11.0,eng ENG,FW,22-189,66,0,0,0,0,1,0,0,0,3,1,0,1,4,1,0,,,Norwich City
Cameron Jerome,10.0,eng ENG,FW,29-211,24,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,Norwich City
Matthew Jarvis,16.0,eng ENG,DM,29-295,90,0,0,0,0,1,0,0,0,1,1,0,2,2,2,0,,,Norwich City
Nathan Redmond,22.0,eng ENG,DM,22-006,44,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,,,Norwich City
Graham Dorrans,4.0,sct SCO,"FW,MF",28-312,46,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,,,Norwich City
Wes Hoolahan,14.0,ie IRL,AM,33-297,66,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,,Norwich City
Dieumerci Mbokani,9.0,cd COD,FW,30-111,24,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,,Norwich City
Jonny Howson,8.0,eng ENG,DM,27-296,90,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,,,Norwich City
Gary O'Neil,28.0,eng ENG,DM,32-299,90,0,0,0,0,0,0,1,0,3,2,0,2,2,2,0,,,Norwich City
Martin Olsson,23.0,se SWE,LB,27-300,90,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,,,Norwich City
Timm Klose,15.0,ch SUI,CB,27-308,90,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,,,Norwich City
Ryan Bennett,24.0,eng ENG,CB,26-006,90,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,,Norwich City
Russell Martin,5.0,sct SCO,RB,30-068,90,0,0,0,0,0,0,0,0,3,1,0,3,2,1,0,,,Norwich City
John Ruddy,1.0,eng ENG,GK,29-140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Norwich City
14 Players,,,,,990,0,0,0,0,5,0,3,0,15,8,2,18,22,14,0,,,Norwich City
