Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Álvaro Negredo,10.0,es ESP,FW,31-154,90,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,Middlesbrough
Cristhian Stuani,18.0,uy URU,FW,30-101,79,1,0,0,0,1,1,0,0,1,2,0,3,0,0,0,0,0,Middlesbrough
Patrick Bamford,20.0,eng ENG,"FW,MF",23-138,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Middlesbrough
Adama Traoré,37.0,es ESP,FW,20-362,90,0,0,0,0,0,0,0,0,0,3,0,6,1,0,0,0,0,Middlesbrough
Adam Forshaw,34.0,eng ENG,CM,25-105,82,0,0,0,0,1,0,0,0,1,1,1,6,0,0,0,0,0,Middlesbrough
Rudy Gestede,29.0,bj BEN,FW,28-103,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
Marten de Roon,14.0,nl NED,CM,25-298,90,0,0,0,0,1,1,0,0,0,0,0,1,3,2,0,0,0,Middlesbrough
Adam Clayton,8.0,eng ENG,CM,28-007,90,0,0,0,0,0,0,0,0,0,1,0,3,2,2,0,0,0,Middlesbrough
George Friend,3.0,eng ENG,LB,29-096,90,0,0,0,0,1,0,0,0,1,2,0,3,1,3,0,0,0,Middlesbrough
Ben Gibson,6.0,eng ENG,CB,24-006,90,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,Middlesbrough
Bernardo Espinosa,5.0,co COL,CB,27-194,90,0,0,0,0,0,0,1,0,2,3,0,1,4,5,0,0,0,Middlesbrough
Calum Chambers,25.0,eng ENG,RB,22-001,90,0,1,0,0,2,0,0,0,0,0,0,10,3,2,0,0,0,Middlesbrough
Víctor Valdés,26.0,es ESP,GK,35-007,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Middlesbrough
13 Players,,,,,990,1,1,0,0,11,2,2,0,7,14,2,35,14,15,0,0,0,Middlesbrough
