Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Odion Ighalo,24.0,ng NGA,FW,26-179,90,1,0,0,0,6,5,0,0,1,0,1,1,3,1,0,,,Watford
Troy Deeney,9.0,eng ENG,AM,27-166,90,0,0,0,0,2,0,0,0,1,1,1,0,1,0,0,,,Watford
José Manuel Jurado,7.0,es ESP,AM,29-166,75,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,,,Watford
Ikechi Anya,21.0,sct SCO,"FW,MF",27-343,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
Ben Watson,23.0,eng ENG,DM,30-156,90,0,0,0,0,0,0,0,0,0,3,0,2,1,3,0,,,Watford
Étienne Capoue,29.0,fr FRA,DM,27-154,90,0,0,0,0,1,1,0,0,2,1,0,0,0,4,0,,,Watford
Almen Abdi,22.0,ch SUI,AM,29-052,68,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,,,Watford
Adlène Guedioura,17.0,dz ALG,MF,30-030,22,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,,,Watford
Nathan Aké,16.0,nl NED,LB,20-297,90,0,0,0,0,0,0,0,0,1,0,0,3,2,5,0,,,Watford
Miguel Britos,3.0,uy URU,CB,30-148,90,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,Watford
Craig Cathcart,15.0,nir NIR,CB,26-309,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
Allan Nyom,2.0,cm CMR,RB,27-216,90,0,1,0,0,0,0,0,0,1,0,0,5,5,1,0,,,Watford
Heurelho Gomes,1.0,br BRA,GK,34-300,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Watford
13 Players,,,,,990,1,1,0,0,13,8,0,0,9,6,2,11,17,18,0,,,Watford
