Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Alberto Paloschi,9.0,it ITA,FW,26-096,74,0,0,0,0,1,1,1,0,4,1,1,3,0,2,0,,,Swansea City
Bafétimbi Gomis,18.0,fr FRA,FW,30-247,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Swansea City
Jefferson Montero,20.0,ec ECU,FW,26-221,83,0,0,0,0,2,0,0,0,1,2,0,10,2,0,0,,,Swansea City
Kyle Naughton,26.0,eng ENG,DF,27-144,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Swansea City
André Ayew,10.0,gh GHA,CM,26-114,66,0,0,0,0,2,1,0,0,1,2,0,0,1,2,0,,,Swansea City
Wayne Routledge,15.0,eng ENG,"FW,MF",31-093,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,Swansea City
Gylfi Sigurðsson,23.0,is ISL,LM,26-214,90,1,0,0,0,3,2,0,0,0,1,0,3,2,0,0,,,Swansea City
Leroy Fer,8.0,nl NED,CM,26-095,90,0,0,0,0,1,1,1,0,3,3,0,0,1,6,0,,,Swansea City
Jack Cork,24.0,eng ENG,RM,26-289,90,0,0,0,0,1,1,0,0,1,0,0,0,3,3,0,,,Swansea City
Neil Taylor,3.0,wls WAL,LB,27-062,90,0,0,0,0,0,0,1,0,1,1,0,1,3,3,0,,,Swansea City
Ashley Williams,6.0,wls WAL,CB,31-230,90,0,0,0,0,0,0,1,0,1,0,0,0,2,8,0,,,Swansea City
Federico Fernández,33.0,ar ARG,CB,27-048,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,Swansea City
Àngel Rangel,22.0,es ESP,RB,33-164,90,0,0,0,0,1,0,1,0,2,0,0,0,6,6,0,,,Swansea City
Łukasz Fabiański,1.0,pl POL,GK,30-357,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Swansea City
14 Players,,,,,990,1,0,0,0,12,6,5,0,15,11,1,17,22,34,0,,,Swansea City
