Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jay Rodriguez,9.0,eng ENG,FW,27-135,90,0,0,0,0,4,2,0,0,3,2,1,1,1,0,0,0,0,Southampton
Sofiane Boufal,19.0,ma MAR,FW,23-085,72,1,0,0,0,2,1,1,0,2,3,0,0,1,0,0,0,0,Southampton
Steven Davis,8.0,nir NIR,MF,31-345,18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Southampton
Dušan Tadić,11.0,rs SRB,FW,28-021,45,0,0,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0,Southampton
Nathan Redmond,22.0,eng ENG,"FW,MF",22-280,45,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Southampton
James Ward-Prowse,16.0,eng ENG,CM,22-040,90,0,1,0,0,1,0,0,0,0,0,0,6,1,1,0,0,0,Southampton
Oriol Romeu,14.0,es ESP,CM,25-078,90,0,0,0,0,1,0,1,0,2,1,0,0,0,2,0,0,0,Southampton
Jordy Clasie,4.0,nl NED,CM,25-167,84,0,0,0,0,3,0,0,0,1,2,0,1,0,2,0,0,0,Southampton
Shane Long,7.0,ie IRL,FW,29-324,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Southampton
Sam McQueen,38.0,eng ENG,LB,21-309,90,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,Southampton
Virgil van Dijk,17.0,nl NED,CB,25-156,90,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,Southampton
José Fonte,6.0,pt POR,CB,32-355,90,0,0,0,0,1,0,1,0,3,1,0,0,0,5,0,0,0,Southampton
Cuco Martina,15.0,cw CUW,RB,27-077,90,0,0,0,0,0,0,0,0,0,1,0,7,1,2,0,0,0,Southampton
Fraser Forster,1.0,eng ENG,GK,28-269,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton
14 Players,,,,,990,1,1,0,0,14,3,4,0,14,12,3,25,7,19,0,0,0,Southampton
Jordan Rhodes,9.0,sct SCO,FW,26-310,90,0,0,0,0,2,1,0,0,1,2,1,0,0,0,0,0,0,Middlesbrough
Viktor Fischer,11.0,dk DEN,FW,22-185,90,0,0,0,0,1,1,0,0,1,1,0,5,0,0,0,0,0,Middlesbrough
Cristhian Stuani,18.0,uy URU,FW,30-060,80,0,0,0,0,3,0,0,0,1,2,0,3,4,0,0,0,0,Middlesbrough
Adama Traoré,37.0,es ESP,"FW,MF",20-321,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Middlesbrough
Marten de Roon,14.0,nl NED,CM,25-257,90,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,Middlesbrough
Adam Clayton,8.0,eng ENG,CM,27-332,90,0,0,0,0,0,0,1,0,3,0,0,1,2,4,0,0,0,Middlesbrough
Adam Forshaw,34.0,eng ENG,CM,25-064,90,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0,0,Middlesbrough
Fábio,2.0,br BRA,LB,26-155,90,0,0,0,0,0,0,0,0,3,3,1,2,2,3,0,0,0,Middlesbrough
Ben Gibson,6.0,eng ENG,CB,23-331,90,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,Middlesbrough
Calum Chambers,25.0,eng ENG,CB,21-326,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,Middlesbrough
Antonio Barragán,17.0,es ESP,RB,29-182,90,0,0,0,0,0,0,1,0,0,2,0,4,3,2,0,0,0,Middlesbrough
Víctor Valdés,26.0,es ESP,GK,34-332,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
12 Players,,,,,990,0,0,0,0,6,2,3,0,12,14,2,18,14,14,0,0,0,Middlesbrough
