Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Fernando Llorente,9.0,es ESP,FW,32-048,80,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,Swansea City
Jordan Ayew,3.0,gh GHA,"FW,MF",25-216,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Swansea City
Gylfi Sigurðsson,23.0,is ISL,FW,27-219,90,0,0,0,0,6,3,0,0,0,1,0,5,1,2,0,0,0,Swansea City
Luciano Narsingh,28.0,nl NED,FW,26-214,57,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,Swansea City
Borja Bastón,10.0,es ESP,FW,24-233,33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Swansea City
Ki Sung-yueng,4.0,kr KOR,CM,28-081,90,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,Swansea City
Jay Fulton,56.0,sct SCO,CM,23-014,66,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,Swansea City
Tom Carroll,42.0,eng ENG,MF,24-322,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Swansea City
Leroy Fer,8.0,nl NED,CM,27-100,90,0,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,0,Swansea City
Martin Olsson,16.0,se SWE,LB,28-333,90,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,Swansea City
Alfie Mawson,6.0,eng ENG,CB,23-086,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Swansea City
Federico Fernández,33.0,ar ARG,CB,28-053,90,0,0,0,0,1,0,0,0,3,0,0,0,2,2,0,0,0,Swansea City
Kyle Naughton,26.0,eng ENG,RB,28-149,90,0,0,0,0,0,0,0,0,2,1,0,5,4,1,0,0,0,Swansea City
Łukasz Fabiański,1.0,pl POL,GK,31-362,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swansea City
14 Players,,,,,990,0,0,0,0,13,4,0,0,13,8,2,24,13,7,0,0,0,Swansea City
