Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,34-116,90,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,Sunderland
Fabio Borini,9.0,it ITA,FW,25-308,71,0,0,0,0,1,1,0,0,1,1,0,4,5,1,0,0,0,Sunderland
George Honeyman,39.0,eng ENG,"FW,MF",22-145,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunderland
Sebastian Larsson,7.0,se SWE,CM,31-239,90,0,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,Sunderland
Jack Rodwell,8.0,eng ENG,CM,25-326,90,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,CM,22-228,90,0,0,0,0,0,0,0,0,1,1,0,2,5,1,0,0,0,Sunderland
Javier Manquillo,21.0,es ESP,LM,22-271,90,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,Sunderland
Billy Jones,2.0,eng ENG,RM,29-313,90,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0,0,0,Sunderland
Jason Denayer,4.0,be BEL,CB,21-217,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,Sunderland
John O'Shea,16.0,ie IRL,CB,35-276,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,Sunderland
Lamine Koné,23.0,ci CIV,CB,27-365,90,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Sunderland
Vito Mannone,1.0,it ITA,GK,28-335,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
12 Players,,,,,990,0,0,0,0,3,1,2,0,9,12,2,9,22,9,0,0,0,Sunderland
