Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Zlatan Ibrahimović,9.0,se SWE,FW,35-091,90,1,0,0,0,4,2,0,0,0,0,2,2,0,0,0,0,0,Manchester United
Henrikh Mkhitaryan,22.0,am ARM,FW,27-347,64,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,Manchester United
Chris Smalling,12.0,eng ENG,DF,27-041,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
Jesse Lingard,14.0,eng ENG,FW,24-018,57,0,0,0,0,2,0,0,0,3,1,0,1,1,0,0,0,0,Manchester United
Marcus Rashford,19.0,eng ENG,"FW,MF",19-063,33,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Manchester United
Paul Pogba,6.0,fr FRA,CM,23-293,90,0,0,0,0,2,0,0,0,2,3,0,0,2,1,0,0,0,Manchester United
Michael Carrick,16.0,eng ENG,CM,35-158,90,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,Manchester United
Ander Herrera,21.0,es ESP,CM,27-141,90,0,1,0,0,2,1,0,0,1,0,0,1,1,5,0,0,0,Manchester United
Matteo Darmian,36.0,it ITA,LB,27-031,45,0,0,0,0,0,0,1,0,1,0,1,1,3,2,0,0,0,Manchester United
Juan Mata,8.0,es ESP,"FW,MF",28-249,45,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,Manchester United
Marcos Rojo,5.0,ar ARG,CB,26-288,90,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,Manchester United
Phil Jones,4.0,eng ENG,CB,24-316,90,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,Manchester United
Antonio Valencia,25.0,ec ECU,RB,31-151,90,0,0,0,0,1,1,1,0,1,0,2,4,2,1,0,0,0,Manchester United
David de Gea,1.0,es ESP,GK,26-056,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
14 Players,,,,,990,2,2,0,0,13,6,2,0,13,8,5,14,14,19,0,0,0,Manchester United
