Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Oumar Niasse,24.0,sn SEN,FW,26-355,81,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,Hull City
Shaun Maloney,15.0,sct SCO,"FW,MF",34-074,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Hull City
Evandro Goebel,40.0,br BRA,AM,30-228,57,0,0,0,0,1,0,1,0,2,1,0,1,4,0,0,0,0,Hull City
Abel Hernández,9.0,uy URU,FW,26-243,33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Hull City
Kamil Grosicki,17.0,pl POL,DM,28-304,90,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,Hull City
Sam Clucas,11.0,eng ENG,DM,26-195,57,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,Hull City
Markus Henriksen,22.0,no NOR,"DF,MF",24-257,33,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,Hull City
Alfred N'Diaye,10.0,sn SEN,DM,27-033,90,0,0,0,0,0,0,1,0,1,1,0,0,4,5,0,0,0,Hull City
Lazar Marković,50.0,rs SRB,DM,23-037,90,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,Hull City
Andrew Robertson,3.0,sct SCO,LB,23-028,90,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,Hull City
Andrea Ranocchia,13.0,it ITA,CB,29-051,90,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,Hull City
Michael Dawson,21.0,eng ENG,CB,33-141,90,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Hull City
Ahmed Elmohamady,27.0,eg EGY,RB,29-211,90,0,0,0,0,0,0,0,0,0,2,0,1,4,2,1,0,0,Hull City
Eldin Jakupović,16.0,ch SUI,GK,32-188,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hull City
14 Players,,,,,990,1,1,0,0,6,1,2,0,8,6,2,10,21,22,1,0,0,Hull City
