Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Salomón Rondón,9.0,ve VEN,FW,27-183,53,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,West Bromwich Albion
Hal Robson-Kanu,4.0,wls WAL,"FW,MF",27-301,37,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,West Bromwich Albion
James McClean,14.0,ie IRL,LM,27-330,90,0,1,0,0,2,2,1,0,0,0,0,7,1,3,0,0,0,West Bromwich Albion
Nacer Chadli,22.0,be BEL,RM,27-228,89,0,1,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,West Bromwich Albion
Sam Field,47.0,eng ENG,MF,18-314,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Bromwich Albion
Chris Brunt,11.0,nir NIR,CM,32-094,71,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,MF,29-243,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,West Bromwich Albion
Jake Livermore,8.0,eng ENG,CM,27-124,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,CM,33-045,90,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,West Bromwich Albion
Allan Nyom,2.0,cm CMR,LB,28-312,90,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0,0,West Bromwich Albion
Jonny Evans,6.0,nir NIR,CB,29-074,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,37-103,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,26-316,90,2,0,0,0,2,2,0,0,0,1,0,2,1,1,0,0,0,West Bromwich Albion
Ben Foster,1.0,eng ENG,GK,33-349,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Bromwich Albion
14 Players,,,,,990,3,2,0,0,12,8,1,0,5,7,2,14,10,19,0,0,0,West Bromwich Albion
