Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Michail Antonio,30.0,jm JAM,FW,26-320,90,0,0,0,0,2,0,0,0,1,2,0,3,0,1,0,0,0,West Ham United
Manuel Lanzini,10.0,ar ARG,AM,23-362,90,1,0,0,0,4,2,0,0,0,0,0,3,1,1,0,0,0,West Ham United
Sofiane Feghouli,7.0,dz ALG,AM,27-047,89,1,1,0,0,3,1,0,0,0,2,2,7,1,0,0,0,0,West Ham United
James Collins,19.0,wls WAL,DF,33-172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Ham United
Robert Snodgrass,11.0,sct SCO,AM,29-157,86,0,0,0,0,2,1,0,0,2,2,0,8,1,0,0,0,0,West Ham United
Edimilson Fernandes,31.0,ch SUI,"DF,MF",20-302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Ham United
Pedro Obiang,14.0,gq EQG,DM,24-321,90,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,West Ham United
Mark Noble,16.0,eng ENG,DM,29-279,90,0,0,0,0,1,0,1,0,0,2,0,3,2,0,0,0,0,West Ham United
Aaron Cresswell,3.0,eng ENG,LB,27-058,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,West Ham United
Jonathan Calleri,28.0,ar ARG,FW,23-141,45,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,West Ham United
Winston Reid,2.0,nz NZL,CB,28-223,90,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,West Ham United
José Fonte,23.0,pt POR,CB,33-051,90,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,West Ham United
Cheikhou Kouyaté,8.0,sn SEN,RB,27-052,90,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,West Ham United
Darren Randolph,1.0,ie IRL,GK,29-275,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Ham United
14 Players,,,,,990,2,1,0,0,16,5,3,0,7,13,3,28,8,7,0,0,0,West Ham United
