Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Andre Gray,7.0,jm JAM,FW,25-202,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Burnley
James Tarkowski,26.0,eng ENG,DF,24-056,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley
Ashley Barnes,10.0,eng ENG,FW,27-076,90,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,Burnley
Steven Defour,16.0,be BEL,LM,28-274,73,0,0,0,0,2,2,0,0,1,1,0,6,0,1,0,0,0,Burnley
Sam Vokes,9.0,wls WAL,FW,27-085,17,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,Burnley
Jeff Hendrick,13.0,ie IRL,CM,24-349,90,0,0,0,0,1,0,0,0,3,1,0,1,0,2,0,0,0,Burnley
Dean Marney,8.0,eng ENG,CM,32-349,72,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,Burnley
Joey Barton,19.0,eng ENG,MF,34-134,18,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,Burnley
George Boyd,21.0,sct SCO,RM,31-104,90,0,0,0,0,1,0,0,0,3,3,0,1,5,0,0,0,0,Burnley
Stephen Ward,23.0,ie IRL,LB,31-147,90,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,0,Burnley
Ben Mee,6.0,eng ENG,CB,27-115,90,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,Burnley
Michael Keane,5.0,eng ENG,CB,24-003,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Burnley
Matthew Lowton,2.0,eng ENG,RB,27-219,90,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,Burnley
Tom Heaton,1.0,eng ENG,GK,30-274,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley
14 Players,,,,,990,1,0,0,0,9,3,1,0,14,13,1,16,9,13,0,0,0,Burnley
Shane Long,7.0,ie IRL,FW,29-358,90,0,0,0,0,2,0,0,0,1,3,1,5,0,2,0,0,0,Southampton
Dušan Tadić,11.0,rs SRB,FW,28-055,67,0,0,0,0,7,0,0,0,1,2,1,7,2,0,0,0,0,Southampton
Jay Rodriguez,9.0,eng ENG,"FW,MF",27-169,23,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,Southampton
Nathan Redmond,22.0,eng ENG,FW,22-314,79,0,0,0,0,3,0,0,0,2,0,0,5,1,0,0,0,0,Southampton
Josh Sims,39.0,eng ENG,"FW,MF",19-292,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Southampton
James Ward-Prowse,16.0,eng ENG,CM,22-074,90,0,0,0,0,1,1,0,0,1,0,0,5,1,1,0,0,0,Southampton
Oriol Romeu,14.0,es ESP,CM,25-112,90,0,0,0,0,0,0,1,0,4,1,0,0,0,5,0,0,0,Southampton
Pierre Højbjerg,23.0,dk DEN,CM,21-162,90,0,0,0,0,1,0,0,0,1,3,0,3,1,0,0,0,0,Southampton
Ryan Bertrand,21.0,eng ENG,LB,27-162,90,0,0,0,0,1,1,0,0,1,1,0,7,1,1,0,0,0,Southampton
Virgil van Dijk,17.0,nl NED,CB,25-190,90,0,0,0,0,2,1,0,0,1,2,0,0,0,3,0,0,0,Southampton
Maya Yoshida,3.0,jp JPN,CB,28-143,90,0,0,0,0,0,0,1,0,2,1,0,0,1,2,0,0,0,Southampton
Cédric Soares,2.0,pt POR,RB,25-136,90,0,0,0,0,0,0,0,0,0,1,0,8,1,3,0,0,0,Southampton
Fraser Forster,1.0,eng ENG,GK,28-303,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Southampton
13 Players,,,,,990,0,0,0,0,20,5,2,0,14,14,2,41,9,17,0,0,0,Southampton
