Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Troy Deeney,9.0,eng ENG,FW,28-317,90,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,Watford
Stefano Okaka,33.0,it ITA,FW,27-276,90,0,0,0,0,4,1,0,0,5,4,0,0,2,0,0,0,0,Watford
Étienne Capoue,29.0,fr FRA,CM,28-305,80,0,0,0,0,1,0,0,0,0,0,0,3,1,2,0,0,0,Watford
M'Baye Niang,21.0,sn SEN,"FW,MF",22-144,10,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,Watford
Abdoulaye Doucouré,16.0,ml MLI,CM,24-131,90,0,0,0,0,2,1,0,0,2,0,0,2,1,1,0,0,0,Watford
Valon Behrami,11.0,ch SUI,CM,32-023,70,0,0,0,0,0,0,1,0,1,1,0,0,2,3,0,0,0,Watford
Nordin Amrabat,7.0,ma MAR,"FW,MF",30-042,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,Watford
José Holebas,25.0,gr GRE,LM,32-319,90,0,0,0,0,0,0,1,0,0,0,0,6,0,3,0,0,0,Watford
Daryl Janmaat,22.0,nl NED,RM,27-294,90,0,0,0,0,1,0,1,0,0,0,1,4,3,3,0,0,0,Watford
Christian Kabasele,27.0,be BEL,CB,26-077,36,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Watford
Juan Zúñiga,18.0,co COL,"DF,MF",31-149,54,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,Watford
Sebastian Prödl,5.0,at AUT,CB,29-325,90,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,Watford
Adrian Mariappa,6.0,jm JAM,CB,30-221,90,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,Watford
Heurelho Gomes,1.0,br BRA,GK,36-086,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Watford
14 Players,,,,,990,0,0,0,0,14,2,3,0,11,7,1,25,15,19,0,0,0,Watford
