Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Divock Origi,27.0,be BEL,FW,22-005,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Liverpool
Philippe Coutinho,10.0,br BRA,FW,24-315,90,1,0,0,0,7,1,0,0,1,1,0,5,2,1,0,0,0,Liverpool
Roberto Firmino,11.0,br BRA,FW,25-203,90,0,0,0,0,2,0,0,0,1,1,0,5,2,1,0,0,0,Liverpool
Georginio Wijnaldum,5.0,nl NED,CM,26-163,90,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,Liverpool
Lucas Leiva,21.0,br BRA,CM,30-104,90,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,0,0,Liverpool
Emre Can,23.0,de GER,CM,23-101,90,0,0,0,0,1,0,0,0,2,2,0,2,1,1,0,0,0,Liverpool
James Milner,7.0,eng ENG,LB,31-109,81,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,Liverpool
Alberto Moreno,18.0,es ESP,"DF,MF",24-292,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Liverpool
Dejan Lovren,6.0,hr CRO,CB,27-292,78,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,Liverpool
Trent Alexander-Arnold,66.0,eng ENG,"DF,MF",18-198,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Liverpool
Joël Matip,32.0,cm CMR,CB,25-258,90,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,Liverpool
Nathaniel Clyne,2.0,eng ENG,RB,26-018,83,0,0,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,Liverpool
Marko Grujić,16.0,rs SRB,MF,21-010,7,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Liverpool
Simon Mignolet,22.0,be BEL,GK,29-048,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool
14 Players,,,,,990,1,0,0,0,14,1,1,0,8,7,0,24,18,9,0,0,0,Liverpool
Christian Benteke,17.0,be BEL,FW,26-141,87,2,0,0,0,5,3,1,0,3,1,2,0,0,0,0,0,0,Crystal Palace
Fraizer Campbell,9.0,eng ENG,FW,29-222,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,LW,25-281,90,0,0,0,0,0,0,0,0,0,1,0,4,2,5,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,AM,30-309,90,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,AM,31-099,82,0,1,0,0,1,0,0,0,1,0,0,5,1,1,0,0,0,Crystal Palace
Damien Delaney,27.0,ie IRL,DF,35-277,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,RW,24-164,77,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,Crystal Palace
Patrick van Aanholt,3.0,nl NED,DF,26-237,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
Luka Milivojević,28.0,rs SRB,DM,26-016,90,0,0,0,0,0,0,1,0,3,2,0,0,1,4,0,0,0,Crystal Palace
Jeffrey Schlupp,31.0,gh GHA,LB,24-121,90,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,Crystal Palace
James Tomkins,5.0,eng ENG,CB,28-025,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Crystal Palace
Martin Kelly,34.0,eng ENG,CB,26-361,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RB,27-176,90,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,30-089,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,990,2,2,0,0,7,3,2,0,11,9,3,13,16,12,0,0,0,Crystal Palace
