Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Harry Kane,10.0,eng ENG,FW,23-297,78,3,0,0,0,5,3,0,0,0,1,0,2,1,0,0,0,0,Tottenham Hotspur
Vincent Janssen,9.0,nl NED,FW,22-340,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,AM,24-317,90,0,1,0,0,2,2,0,0,0,1,0,2,1,1,0,0,0,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,AM,25-096,90,0,2,0,0,2,1,0,0,0,1,0,7,3,1,0,0,0,Tottenham Hotspur
Dele Alli,20.0,eng ENG,AM,21-040,72,1,1,0,0,4,3,0,0,2,3,0,0,1,0,0,0,0,Tottenham Hotspur
Moussa Sissoko,17.0,fr FRA,"FW,MF",27-278,18,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Tottenham Hotspur
Victor Wanyama,12.0,ke KEN,DM,25-330,90,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,DM,23-126,72,0,0,0,0,1,1,0,0,2,1,0,0,3,1,0,0,0,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,MF,29-309,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tottenham Hotspur
Ben Davies,33.0,wls WAL,LB,24-027,90,1,0,0,0,1,1,0,0,1,1,0,3,3,1,0,0,0,Tottenham Hotspur
Jan Vertonghen,5.0,be BEL,CB,30-027,90,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,Tottenham Hotspur
Toby Alderweireld,4.0,be BEL,CB,28-080,90,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,Tottenham Hotspur
Kieran Trippier,16.0,eng ENG,RB,26-244,90,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,30-146,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
14 Players,,,,,990,7,7,0,0,19,14,0,0,6,12,0,20,14,11,0,0,0,Tottenham Hotspur
