Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Vincent Janssen,9.0,nl NED,FW,22-297,60,0,0,0,0,2,1,0,0,2,1,1,0,1,1,0,0,0,Tottenham Hotspur
Harry Kane,10.0,eng ENG,FW,23-254,30,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,Tottenham Hotspur
Son Heung-min,7.0,kr KOR,AM,24-274,87,2,1,0,0,6,2,0,0,1,2,0,2,1,0,0,0,0,Tottenham Hotspur
Josh Onomah,25.0,eng ENG,"FW,MF",19-346,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
Christian Eriksen,23.0,dk DEN,AM,25-053,90,0,1,0,0,2,1,0,0,0,2,0,7,0,1,0,0,0,Tottenham Hotspur
Dele Alli,20.0,eng ENG,AM,20-362,90,1,0,0,0,2,1,0,0,2,1,0,1,4,0,0,0,0,Tottenham Hotspur
Mousa Dembélé,19.0,be BEL,DM,29-266,74,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Tottenham Hotspur
Moussa Sissoko,17.0,fr FRA,"FW,MF",27-235,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
Eric Dier,15.0,eng ENG,DM,23-083,90,1,0,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,Tottenham Hotspur
Ben Davies,33.0,wls WAL,LB,23-349,90,0,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,Tottenham Hotspur
Jan Vertonghen,5.0,be BEL,CB,29-349,90,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,Tottenham Hotspur
Toby Alderweireld,4.0,be BEL,CB,28-037,90,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,Tottenham Hotspur
Kieran Trippier,16.0,eng ENG,RB,26-201,90,0,1,0,0,1,0,0,0,3,2,0,6,4,1,0,0,0,Tottenham Hotspur
Hugo Lloris,1.0,fr FRA,GK,30-103,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tottenham Hotspur
14 Players,,,,,990,4,3,0,0,19,6,0,0,12,11,1,19,17,8,0,0,0,Tottenham Hotspur
