Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Christian Benteke,17.0,be BEL,FW,26-063,90,0,0,0,0,8,2,0,0,2,1,1,0,0,0,0,0,0,Crystal Palace
James McArthur,18.0,sct SCO,FW,29-120,61,0,0,0,0,1,0,0,0,1,0,0,4,2,2,0,0,0,Crystal Palace
Loïc Rémy,8.0,fr FRA,FW,30-033,29,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
Wilfried Zaha,11.0,ci CIV,FW,24-086,90,0,0,0,0,2,2,1,0,1,5,0,2,1,0,0,0,0,Crystal Palace
Patrick van Aanholt,3.0,nl NED,LM,26-159,90,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,Crystal Palace
Yohan Cabaye,7.0,fr FRA,CM,31-021,26,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,Crystal Palace
Joe Ledley,16.0,wls WAL,MF,30-012,64,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,Crystal Palace
Jason Puncheon,42.0,eng ENG,CM,30-231,90,0,0,0,0,2,1,1,0,1,1,0,6,0,2,0,0,0,Crystal Palace
Joel Ward,2.0,eng ENG,RM,27-098,90,0,0,0,0,0,0,1,0,2,0,0,6,0,2,0,0,0,Crystal Palace
Damien Delaney,27.0,ie IRL,CB,35-199,45,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,Crystal Palace
Andros Townsend,10.0,eng ENG,"FW,MF",25-203,45,0,0,0,0,1,1,0,0,0,0,0,12,1,0,0,0,0,Crystal Palace
Scott Dann,6.0,eng ENG,CB,29-356,83,0,0,0,0,2,1,0,0,1,0,0,1,0,3,0,0,0,Crystal Palace
James Tomkins,5.0,eng ENG,CB,27-312,90,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,Crystal Palace
Wayne Hennessey,13.0,wls WAL,GK,30-011,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace
14 Players,,,,,983,0,0,0,0,21,9,3,0,9,9,1,39,8,14,0,0,0,Crystal Palace
Jermain Defoe,18.0,eng ENG,FW,34-120,90,2,0,0,0,3,3,0,0,1,1,1,0,0,0,0,0,0,Sunderland
Adnan Januzaj,44.0,be BEL,FW,21-365,77,0,2,0,0,2,1,1,0,1,2,0,1,0,0,0,0,0,Sunderland
Steven Pienaar,20.0,za RSA,MF,34-324,13,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Sunderland
Sebastian Larsson,7.0,se SWE,CM,31-243,90,0,0,0,0,1,0,1,0,3,1,0,0,2,1,0,0,0,Sunderland
Jack Rodwell,8.0,eng ENG,CM,25-330,51,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,Sunderland
Darron Gibson,24.0,ie IRL,MF,29-102,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,CM,22-232,90,1,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,Sunderland
Bryan Oviedo,3.0,cr CRC,LM,26-352,90,0,0,0,0,0,0,0,0,2,1,0,4,8,0,0,0,0,Sunderland
Billy Jones,2.0,eng ENG,RM,29-317,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Sunderland
Jason Denayer,4.0,be BEL,CB,21-221,90,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Sunderland
John O'Shea,16.0,ie IRL,CB,35-280,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
Joleon Lescott,15.0,eng ENG,DF,34-172,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sunderland
Lamine Koné,23.0,ci CIV,CB,28-003,90,1,0,0,0,2,2,1,0,0,0,0,0,1,3,0,0,0,Sunderland
Vito Mannone,1.0,it ITA,GK,28-339,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
14 Players,,,,,990,4,2,0,0,10,7,3,0,8,9,1,6,16,11,0,0,0,Sunderland
