Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Rudy Gestede,29.0,bj BEN,FW,28-180,68,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,Middlesbrough
Adama Traoré,37.0,es ESP,"FW,MF",21-073,22,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,Middlesbrough
Cristhian Stuani,18.0,uy URU,FW,30-178,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Middlesbrough
Álvaro Negredo,10.0,es ESP,FW,31-231,33,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,Middlesbrough
Adam Forshaw,34.0,eng ENG,CM,25-182,90,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,Middlesbrough
Grant Leadbitter,7.0,eng ENG,CM,31-091,90,0,0,0,0,1,0,0,0,1,2,0,5,4,1,0,0,0,Middlesbrough
Adam Clayton,8.0,eng ENG,CM,28-084,90,0,0,0,0,1,1,0,0,1,3,0,4,1,1,0,0,0,Middlesbrough
Stewart Downing,19.0,eng ENG,LM,32-260,90,0,0,0,0,2,1,0,0,1,1,0,9,0,0,0,0,0,Middlesbrough
Antonio Barragán,17.0,es ESP,RM,29-300,90,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,0,Middlesbrough
Ben Gibson,6.0,eng ENG,CB,24-083,90,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Middlesbrough
Bernardo Espinosa,5.0,co COL,CB,27-271,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Middlesbrough
Patrick Bamford,20.0,eng ENG,"FW,MF",23-215,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Middlesbrough
Daniel Ayala,4.0,es ESP,CB,26-152,90,0,0,0,0,2,1,0,0,1,1,0,1,1,3,0,0,0,Middlesbrough
Víctor Valdés,26.0,es ESP,GK,35-084,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middlesbrough
14 Players,,,,,990,0,0,0,0,12,5,0,0,9,12,2,26,8,7,0,0,0,Middlesbrough
