Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Hal Robson-Kanu,4.0,wls WAL,FW,27-330,63,0,0,0,0,2,1,1,0,4,2,3,0,0,1,0,0,0,West Bromwich Albion
Salomón Rondón,9.0,ve VEN,FW,27-212,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,West Bromwich Albion
Nacer Chadli,22.0,be BEL,FW,27-257,60,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,West Bromwich Albion
James Morrison,7.0,sct SCO,"FW,MF",30-326,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,West Bromwich Albion
Matt Phillips,10.0,sct SCO,FW,26-034,90,0,0,0,0,3,1,0,0,1,0,0,8,1,1,0,0,0,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,CM,33-074,90,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,CM,29-272,63,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,West Bromwich Albion
James McClean,14.0,ie IRL,"DF,FW",27-359,27,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,West Bromwich Albion
Jake Livermore,8.0,eng ENG,CM,27-153,90,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,West Bromwich Albion
Chris Brunt,11.0,nir NIR,LB,32-123,90,0,0,0,0,0,0,1,0,1,0,0,8,2,1,0,0,0,West Bromwich Albion
Jonny Evans,6.0,nir NIR,CB,29-103,90,0,0,0,0,0,0,1,0,4,2,0,0,0,1,0,0,0,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,37-132,90,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,26-345,90,0,0,0,0,0,0,0,0,3,2,0,2,1,1,0,0,0,West Bromwich Albion
Ben Foster,1.0,eng ENG,GK,34-013,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Bromwich Albion
14 Players,,,,,990,0,0,0,0,7,2,3,0,16,9,6,23,10,9,0,0,0,West Bromwich Albion
