Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Stefano Okaka,33.0,it ITA,FW,27-235,90,0,0,0,0,3,1,0,0,1,2,0,1,1,0,0,0,0,Watford
M'Baye Niang,21.0,sn SEN,LM,22-103,86,0,0,0,0,4,2,0,0,2,2,0,5,0,1,0,0,0,Watford
Juan Zúñiga,18.0,co COL,"DF,MF",31-108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford
Nordin Amrabat,7.0,ma MAR,RM,30-001,52,0,0,0,0,1,0,0,0,2,0,0,4,0,1,0,0,0,Watford
Isaac Success,10.0,ng NGA,"FW,MF",21-084,38,0,0,0,0,3,2,0,0,1,1,1,0,3,0,0,0,0,Watford
Étienne Capoue,29.0,fr FRA,CM,28-264,90,0,0,0,0,1,0,1,0,2,0,0,5,1,3,0,0,0,Watford
Abdoulaye Doucouré,16.0,ml MLI,CM,24-090,90,0,0,0,0,4,1,0,0,1,0,0,2,0,3,0,0,0,Watford
Tom Cleverley,8.0,eng ENG,CM,27-232,90,0,0,0,0,0,0,0,0,3,1,0,8,0,0,0,0,0,Watford
José Holebas,25.0,gr GRE,LB,32-278,90,0,0,0,0,2,0,0,0,1,1,0,11,3,5,0,0,0,Watford
Miguel Britos,3.0,uy URU,CB,31-258,90,1,0,0,0,3,3,0,0,0,1,0,1,2,0,0,0,0,Watford
Younès Kaboul,4.0,fr FRA,CB,31-087,41,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Watford
Daryl Janmaat,22.0,nl NED,DF,27-253,49,0,0,0,0,1,0,0,0,0,0,0,4,1,2,0,0,0,Watford
Craig Cathcart,15.0,nir NIR,RB,28-054,90,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,Watford
Heurelho Gomes,1.0,br BRA,GK,36-045,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford
14 Players,,,,,990,1,1,0,0,23,10,1,0,13,8,1,41,15,16,0,0,0,Watford
Jermain Defoe,18.0,eng ENG,FW,34-176,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Sunderland
Adnan Januzaj,44.0,be BEL,AM,22-055,69,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,Sunderland
Wahbi Khazri,10.0,tn TUN,"FW,MF",26-052,21,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,Sunderland
Fabio Borini,9.0,it ITA,AM,26-003,90,0,0,0,0,2,2,0,0,1,0,0,4,0,0,0,0,0,Sunderland
Jack Rodwell,8.0,eng ENG,AM,26-021,90,0,0,0,0,2,0,0,0,1,1,0,2,1,2,0,0,0,Sunderland
Darron Gibson,24.0,ie IRL,DM,29-158,60,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,"DF,MF",22-288,30,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,Sunderland
Jason Denayer,4.0,be BEL,DM,21-277,90,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,Sunderland
Bryan Oviedo,3.0,cr CRC,LB,27-042,90,0,0,0,0,0,0,0,0,0,4,0,2,2,1,0,0,0,Sunderland
John O'Shea,16.0,ie IRL,CB,35-336,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Sunderland
Lamine Koné,23.0,ci CIV,CB,28-059,90,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,Sunderland
Billy Jones,2.0,eng ENG,RB,30-008,90,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,Sunderland
Jordan Pickford,13.0,eng ENG,GK,23-025,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
13 Players,,,,,990,0,0,0,0,11,3,3,0,8,13,0,26,7,5,0,0,0,Sunderland
