Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Leandro Trossard,11.0,be BEL,FW,27-050,90,0,0,0,0,3,1,0,0,53,1,0,1,0.3,0.3,0.3,9,1,30,40,75.0,4,35,5,4,3,Leicester City
Neal Maupay,9.0,fr FRA,"FW,AM",25-162,90,0,1,0,0,1,1,0,0,42,0,0,0,0.2,0.2,0.2,5,1,25,34,73.5,0,25,0,0,0,Leicester City
Jakub Moder,15.0,pl POL,"AM,CM",22-291,90,0,0,0,0,1,0,0,0,74,5,1,3,0.0,0.0,0.0,2,0,52,63,82.5,7,48,4,1,0,Leicester City
Alexis Mac Allister,10.0,ar ARG,"LM,CM",23-030,90,0,0,0,0,3,0,0,0,79,4,0,2,0.1,0.1,0.0,3,0,50,60,83.3,4,39,0,1,0,Leicester City
Pascal Groß,13.0,de GER,RM,30-222,61,0,0,0,0,1,0,0,0,54,1,0,4,0.2,0.2,0.0,0,0,27,44,61.4,2,33,5,2,1,Leicester City
Tariq Lamptey,2.0,gh GHA,"RM,WB",21-115,29,0,0,0,0,1,0,0,0,26,2,0,0,0.0,0.0,0.1,1,0,16,22,72.7,0,19,4,4,2,Leicester City
Steven Alzate,17.0,co COL,DM,23-137,61,0,0,0,0,0,0,0,0,41,2,1,0,0.0,0.0,0.0,0,0,28,32,87.5,3,24,1,2,2,Leicester City
Danny Welbeck,18.0,eng ENG,"DM,FW",31-058,29,1,0,0,0,2,2,0,0,12,0,0,1,0.3,0.3,0.0,3,0,6,9,66.7,1,11,0,0,0,Leicester City
Marc Cucurella,3.0,es ESP,"LB,CB",23-185,90,0,0,0,0,1,0,0,0,71,2,1,3,0.0,0.0,0.0,1,0,47,62,75.8,1,40,2,1,1,Leicester City
Dan Burn,33.0,eng ENG,CB,29-259,90,0,0,0,0,1,0,1,0,78,1,3,1,0.0,0.0,0.0,0,0,53,63,84.1,4,49,2,1,0,Leicester City
Adam Webster,4.0,eng ENG,CB,27-019,90,0,0,0,0,0,0,0,0,91,1,0,2,0.0,0.0,0.0,0,0,70,83,84.3,6,58,1,0,0,Leicester City
Joël Veltman,34.0,nl NED,RB,30-008,76,0,0,0,0,0,0,0,0,67,3,1,1,0.0,0.0,0.0,1,0,46,61,75.4,8,33,2,0,0,Leicester City
Solly March,20.0,eng ENG,"WB,RB",27-187,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.2,2,0,5,7,71.4,0,4,2,0,0,Leicester City
Robert Sánchez,1.0,es ESP,GK,24-066,90,0,0,0,0,0,0,0,0,59,0,0,0,0.0,0.0,0.0,0,0,48,55,87.3,0,45,0,0,0,Leicester City
14 Players,,,,,990,1,1,0,0,14,4,1,0,754,22,7,18,1.1,1.1,0.8,27,2,503,635,79.2,40,463,28,16,9,Leicester City
