Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Kai Havertz,29.0,de GER,FW,21-313,66,0,0,0,0,1,1,0,0,38,0,0,1,0.4,0.4,0.0,0,0,21,29,72.4,2,21,2,3,2,Chelsea
Timo Werner,11.0,de GER,FW,25-045,24,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.0,0,0,3,4,75.0,1,6,0,3,1,Chelsea
Christian Pulisic,10.0,us USA,"LW,LM",22-214,90,0,0,0,0,3,1,0,0,61,2,0,2,0.2,0.2,0.0,1,0,32,39,82.1,1,36,3,7,5,Chelsea
Hakim Ziyech,22.0,ma MAR,"RW,CM",28-032,76,0,0,0,0,0,0,0,0,39,0,1,0,0.0,0.0,0.1,3,0,24,34,70.6,4,23,3,1,1,Chelsea
Olivier Giroud,18.0,fr FRA,FW,34-202,14,0,0,0,0,2,1,0,0,10,0,0,0,0.1,0.1,0.0,0,0,5,7,71.4,0,5,0,0,0,Chelsea
Marcos Alonso,3.0,es ESP,LM,30-113,66,0,0,0,0,0,0,0,0,38,1,1,0,0.0,0.0,0.0,0,0,27,32,84.4,4,22,0,1,0,Chelsea
Callum Hudson-Odoi,20.0,eng ENG,RM,20-164,24,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.1,2,0,16,16,100.0,3,14,5,2,0,Chelsea
Mason Mount,19.0,eng ENG,CM,22-100,90,0,0,0,0,0,0,0,0,73,0,0,0,0.0,0.0,0.0,1,0,58,68,85.3,3,47,6,5,2,Chelsea
Jorginho,5.0,it ITA,"CM,DM",29-121,90,0,0,0,0,0,0,1,0,101,3,4,2,0.0,0.0,0.1,2,0,82,87,94.3,1,56,1,4,3,Chelsea
Reece James,24.0,eng ENG,"RM,LB",21-133,90,0,0,0,0,0,0,0,0,85,0,1,2,0.0,0.0,0.1,2,0,70,78,89.7,1,51,2,0,0,Chelsea
Antonio Rüdiger,2.0,de GER,CB,28-048,90,0,0,0,0,0,0,0,0,115,2,1,1,0.0,0.0,0.0,0,0,100,109,91.7,3,78,5,0,0,Chelsea
Kurt Zouma,15.0,fr FRA,CB,26-175,90,0,0,0,0,1,1,1,0,134,0,0,0,0.0,0.0,0.0,0,0,117,127,92.1,9,102,0,0,0,Chelsea
Andreas Christensen,4.0,dk DEN,"CB,RB",25-010,90,0,0,0,0,0,0,0,0,102,0,2,1,0.0,0.0,0.0,1,0,84,100,84.0,5,66,2,1,1,Chelsea
Kepa Arrizabalaga,1.0,es ESP,GK,26-199,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,0,0,48,55,87.3,0,36,0,0,0,Chelsea
14 Players,,,,,990,0,0,0,0,7,4,2,0,881,8,10,10,0.7,0.7,0.4,12,0,687,785,87.5,37,563,29,27,15,Chelsea
