Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,
Liam Delap,19.0,eng ENG,FW,21-326,89,1,1,1,1,4,3,1,0,28,0,0,1,1.0,0.2,0.1,4,2,4,8,50.0,0,16,3,3,0,Ipswich Town
Ali Al Hamadi,16.0,iq IRQ,FW,22-304,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,Ipswich Town
Nathan Broadhead,33.0,wls WAL,LM,26-269,76,0,0,0,0,2,1,0,0,23,1,0,0,0.4,0.4,0.0,2,0,9,17,52.9,0,10,1,2,1,Ipswich Town
Sammie Szmodics,23.0,ie IRL,LM,29-097,14,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,2,1,0,0,Ipswich Town
Jens Cajuste,12.0,se SWE,CM,25-142,76,0,0,0,0,0,0,0,0,25,3,1,0,0.0,0.0,0.0,0,0,10,18,55.6,2,10,2,2,2,Ipswich Town
Kalvin Phillips,8.0,eng ENG,CM,29-028,14,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,2,1,0,0,0,Ipswich Town
Sam Morsy,5.0,eg EGY,CM,33-111,90,0,0,0,0,0,0,1,0,35,3,1,3,0.0,0.0,0.0,1,0,17,24,70.8,2,5,0,0,0,Ipswich Town
Omari Hutchinson,20.0,eng ENG,RM,21-061,89,1,0,0,0,1,1,0,0,33,1,0,4,0.1,0.1,0.4,2,0,14,18,77.8,1,14,2,0,0,Ipswich Town
Jack Taylor,14.0,ie IRL,RM,26-190,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,Ipswich Town
Leif Davis,3.0,eng ENG,LB,24-353,90,0,0,0,0,0,0,1,0,27,1,0,2,0.0,0.0,0.0,2,1,13,20,65.0,1,10,1,1,0,Ipswich Town
Jacob Greaves,24.0,eng ENG,CB,24-109,90,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,18,23,78.3,2,13,0,1,0,Ipswich Town
Luke Woolfenden,6.0,eng ENG,CB,26-070,90,0,0,0,0,0,0,0,0,29,2,1,2,0.0,0.0,0.0,0,0,19,22,86.4,1,4,0,0,0,Ipswich Town
Dara O'Shea,26.0,ie IRL,CB,25-301,90,0,0,0,0,1,0,1,0,37,3,0,2,0.1,0.1,0.0,0,0,18,29,62.1,4,9,0,0,0,Ipswich Town
Wes Burns,7.0,wls WAL,RB,30-037,85,0,0,0,0,0,0,0,0,26,2,3,2,0.0,0.0,0.0,1,0,8,15,53.3,1,9,2,0,0,Ipswich Town
Ben Johnson,18.0,eng ENG,RB,24-341,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,1,0,0,Ipswich Town
Christian Walton,28.0,eng ENG,GK,29-051,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,1,0,18,43,41.9,0,25,0,0,0,Ipswich Town
16 Players,,,,,990,2,1,1,1,8,5,4,0,359,17,6,16,1.6,0.8,0.6,13,3,157,249,63.1,17,131,13,9,3,Ipswich Town
