Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Saido Berahino,18.0,bi BDI,FW,22-074,78,1,0,0,0,2,2,0,0,2,1,1,2,1,0,0,,,West Bromwich Albion
Craig Gardner,8.0,eng ENG,MF,28-326,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,West Bromwich Albion
Salomón Rondón,9.0,ve VEN,FW,26-031,70,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,,,West Bromwich Albion
Rickie Lambert,17.0,eng ENG,FW,33-243,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
James McClean,14.0,ie IRL,RM,26-178,90,0,0,0,0,1,0,0,0,0,4,1,7,0,0,0,,,West Bromwich Albion
Claudio Yacob,5.0,ar ARG,CM,28-091,90,0,0,0,0,1,0,1,0,1,0,0,1,4,1,0,,,West Bromwich Albion
Darren Fletcher,24.0,sct SCO,CM,31-258,90,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,,,West Bromwich Albion
Stéphane Sessègnon,29.0,bj BEN,LM,31-138,90,0,0,0,0,1,0,0,0,2,2,0,5,1,1,0,,,West Bromwich Albion
Chris Brunt,11.0,nir NIR,LB,30-307,90,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,,,West Bromwich Albion
Jonny Evans,6.0,nir NIR,CB,27-287,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,,,West Bromwich Albion
Gareth McAuley,23.0,nir NIR,CB,35-316,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,West Bromwich Albion
Craig Dawson,25.0,eng ENG,RB,25-164,90,0,0,0,0,1,0,1,0,2,2,0,4,1,2,0,,,West Bromwich Albion
Boaz Myhill,13.0,wls WAL,GK,32-342,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,West Bromwich Albion
13 Players,,,,,990,1,0,0,0,9,2,2,0,12,13,2,24,8,11,0,,,West Bromwich Albion
Steven Fletcher,26.0,sct SCO,FW,28-205,74,0,0,0,0,1,0,0,0,2,1,3,0,1,0,0,,,Sunderland
Danny Graham,19.0,eng ENG,FW,30-066,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Sunderland
Fabio Borini,9.0,it ITA,FW,24-202,90,0,0,0,0,0,0,1,0,4,4,0,4,0,0,0,,,Sunderland
Jordi Gómez,14.0,es ESP,LM,30-146,70,0,0,0,0,1,0,0,0,0,2,0,3,1,1,0,,,Sunderland
Jermain Defoe,18.0,eng ENG,FW,33-010,20,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,,,Sunderland
Lee Cattermole,6.0,eng ENG,CM,27-210,90,0,0,0,0,1,0,0,0,2,1,0,1,1,0,0,,,Sunderland
Sebastian Larsson,7.0,se SWE,RM,30-133,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Sunderland
Adam Johnson,11.0,eng ENG,MF,28-095,30,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,,,Sunderland
Yann M'Vila,21.0,fr FRA,CM,25-110,90,0,0,0,0,2,1,0,0,0,0,0,0,3,3,0,,,Sunderland
Billy Jones,2.0,eng ENG,LB,28-207,90,0,0,0,0,2,1,0,0,0,0,1,3,2,3,0,,,Sunderland
Younès Kaboul,15.0,fr FRA,CB,29-286,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Sunderland
John O'Shea,16.0,ie IRL,CB,34-170,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,,Sunderland
DeAndre Yedlin,24.0,us USA,RB,22-100,90,0,0,0,0,0,0,0,0,4,1,0,1,2,0,0,,,Sunderland
Costel Pantilimon,1.0,ro ROU,GK,28-258,90,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,Sunderland
14 Players,,,,,990,0,0,0,0,9,2,2,0,13,10,5,19,16,11,0,,,Sunderland
