Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,33-347,90,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,Sunderland
Steven Pienaar,20.0,za RSA,FW,34-185,62,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,Sunderland
Duncan Watmore,14.0,eng ENG,"FW,MF",22-194,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Sunderland
Adnan Januzaj,44.0,be BEL,FW,21-226,89,0,0,0,0,0,0,2,1,3,2,0,3,1,1,0,0,0,Sunderland
Lee Cattermole,6.0,eng ENG,CM,28-181,90,0,0,0,0,0,0,1,0,3,0,0,0,2,4,0,0,0,Sunderland
Jan Kirchhoff,27.0,de GER,CM,25-353,78,0,0,0,0,1,0,0,0,2,1,0,0,3,1,0,0,0,Sunderland
Wahbi Khazri,10.0,tn TUN,"FW,MF",25-223,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,CM,22-093,90,0,0,0,0,0,0,1,0,2,0,0,2,3,3,0,0,0,Sunderland
Javier Manquillo,21.0,es ESP,LB,22-136,90,0,0,0,0,0,0,1,0,1,1,0,2,1,1,0,0,0,Sunderland
Papy Djilobodji,5.0,sn SEN,CB,27-292,90,0,0,0,0,0,0,1,0,2,0,0,0,2,2,0,0,0,Sunderland
Lamine Koné,23.0,ci CIV,CB,27-230,90,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,Sunderland
Jason Denayer,4.0,be BEL,RB,21-082,89,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,Sunderland
Paddy McNair,19.0,nir NIR,"DF,MF",21-144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
Jordan Pickford,13.0,eng ENG,GK,22-195,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sunderland
14 Players,,,,,989,0,0,0,0,6,2,7,1,16,8,0,7,23,15,0,0,0,Sunderland
