Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,34-008,90,0,0,0,0,3,0,0,0,1,0,1,2,0,0,0,0,0,Sunderland
Wahbi Khazri,10.0,tn TUN,LM,25-250,90,0,0,0,0,4,1,0,0,2,1,0,5,1,1,0,0,0,Sunderland
Duncan Watmore,14.0,eng ENG,RM,22-221,90,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,Sunderland
Paddy McNair,19.0,nir NIR,CM,21-171,54,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Sunderland
Steven Pienaar,20.0,za RSA,MF,34-212,36,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,Sunderland
Didier Ibrahim Ndong,17.0,ga GAB,CM,22-120,90,0,0,0,0,1,0,0,0,3,1,0,2,1,1,0,0,0,Sunderland
Jack Rodwell,8.0,eng ENG,CM,25-218,80,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Sunderland
Victor Anichebe,28.0,ng NGA,FW,28-175,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Sunderland
Patrick van Aanholt,3.0,nl NED,LB,26-047,39,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,Sunderland
Billy Jones,2.0,eng ENG,DF,29-205,51,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Sunderland
Papy Djilobodji,5.0,sn SEN,CB,27-319,90,0,0,0,0,0,0,0,0,2,3,0,1,1,3,0,0,0,Sunderland
John O'Shea,16.0,ie IRL,CB,35-168,90,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,Sunderland
Javier Manquillo,21.0,es ESP,RB,22-163,90,0,0,0,0,1,0,0,0,2,1,0,2,0,4,0,0,0,Sunderland
Jordan Pickford,13.0,eng ENG,GK,22-222,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sunderland
14 Players,,,,,990,0,0,0,0,11,1,1,0,13,10,2,17,8,16,0,0,0,Sunderland
