Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Callum Wilson,13.0,eng ENG,FW,24-169,66,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,Bournemouth
Lewis Grabban,28.0,eng ENG,"FW,MF",28-215,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bournemouth
Joshua King,17.0,no NOR,FW,24-212,90,0,0,0,0,2,0,0,0,2,1,0,1,1,0,0,0,0,Bournemouth
Jordon Ibe,33.0,eng ENG,FW,20-250,67,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,Bournemouth
Benik Afobe,9.0,cd COD,FW,23-184,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bournemouth
Harry Arter,8.0,ie IRL,CM,26-230,90,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,Bournemouth
Andrew Surman,6.0,eng ENG,CM,29-360,90,0,0,0,0,1,1,0,0,1,0,0,0,1,4,0,0,0,Bournemouth
Lewis Cook,18.0,eng ENG,CM,19-193,80,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,Bournemouth
Max Gradel,10.0,ci CIV,"FW,MF",28-258,10,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,Bournemouth
Charlie Daniels,11.0,eng ENG,LB,29-342,90,0,0,0,0,0,0,0,0,1,2,0,7,1,1,0,0,0,Bournemouth
Steve Cook,3.0,eng ENG,CB,25-117,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,Bournemouth
Simon Francis,2.0,eng ENG,CB,31-180,90,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,Bournemouth
Adam Smith,15.0,eng ENG,RB,25-107,90,1,0,0,0,2,1,0,0,0,4,0,3,0,0,0,0,0,Bournemouth
Artur Boruc,1.0,pl POL,GK,36-176,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth
14 Players,,,,,990,1,1,0,0,9,3,0,0,7,10,3,24,12,10,0,0,0,Bournemouth
Zlatan Ibrahimović,9.0,se SWE,FW,34-316,90,1,0,0,0,2,2,0,0,2,0,2,0,1,0,0,0,0,Manchester United
Anthony Martial,11.0,fr FRA,AM,20-253,84,0,2,0,0,3,0,0,0,0,2,0,0,2,1,0,0,0,Manchester United
Morgan Schneiderlin,28.0,fr FRA,MF,26-280,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
Juan Mata,8.0,es ESP,AM,28-108,74,1,0,0,0,2,2,0,0,0,1,0,1,2,1,0,0,0,Manchester United
Henrikh Mkhitaryan,22.0,am ARM,"FW,MF",27-206,16,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,Manchester United
Wayne Rooney,10.0,eng ENG,AM,30-295,88,1,0,0,0,4,3,0,0,2,1,0,1,0,0,0,0,0,Manchester United
Memphis,7.0,nl NED,"FW,MF",22-183,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Manchester United
Ander Herrera,21.0,es ESP,DM,27-000,90,0,0,0,0,0,0,1,0,2,1,0,2,1,0,0,0,0,Manchester United
Marouane Fellaini,27.0,be BEL,DM,28-266,90,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,Manchester United
Luke Shaw,23.0,eng ENG,LB,21-033,90,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,Manchester United
Daley Blind,17.0,nl NED,CB,26-158,90,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,Manchester United
Eric Bailly,3.0,ci CIV,CB,22-124,90,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,Manchester United
Antonio Valencia,25.0,ec ECU,RB,31-010,90,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,Manchester United
David de Gea,1.0,es ESP,GK,25-281,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester United
14 Players,,,,,990,3,2,0,0,11,7,1,0,10,7,4,7,18,13,0,0,0,Manchester United
