Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Diego Costa,19.0,es ESP,FW,27-208,90,0,1,0,0,1,1,0,0,2,3,2,0,2,0,0,,,Chelsea
Pedro,11.0,es ESP,AM,28-279,45,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,,,Chelsea
Eden Hazard,10.0,be BEL,"FW,MF",25-116,45,1,0,0,0,3,2,0,0,1,4,1,3,1,1,0,,,Chelsea
Willian,22.0,br BRA,AM,27-267,90,0,1,0,0,3,1,1,0,0,4,0,6,2,0,0,,,Chelsea
Cesc Fàbregas,4.0,es ESP,AM,28-364,90,0,0,0,0,3,0,0,0,1,4,0,5,4,0,0,,,Chelsea
Nemanja Matić,21.0,rs SRB,DM,27-275,77,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,Chelsea
Oscar,8.0,br BRA,"FW,MF",24-236,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,,Chelsea
John Obi Mikel,12.0,ng NGA,DM,29-010,90,0,0,0,0,0,0,1,0,1,0,0,0,2,2,0,,,Chelsea
César Azpilicueta,28.0,es ESP,LB,26-248,90,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,,,Chelsea
John Terry,26.0,eng ENG,CB,35-147,90,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Chelsea
Gary Cahill,24.0,eng ENG,CB,30-135,90,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,,,Chelsea
Branislav Ivanović,2.0,rs SRB,RB,32-070,90,0,0,0,0,1,0,1,0,2,2,0,2,1,3,0,,,Chelsea
Asmir Begović,1.0,ba BIH,GK,28-317,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Chelsea
13 Players,,,,,990,2,2,0,0,13,5,3,0,9,20,3,20,18,13,0,,,Chelsea
