Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Jermain Defoe,18.0,eng ENG,FW,33-084,90,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,,,Sunderland
Fabio Borini,9.0,it ITA,FW,24-276,90,0,0,0,0,2,1,0,0,2,3,0,1,1,2,0,,,Sunderland
Adam Johnson,11.0,eng ENG,FW,28-169,62,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,,,Sunderland
Jeremain Lens,17.0,nl NED,"FW,MF",28-036,28,0,0,0,0,0,0,1,0,2,0,0,4,1,0,0,,,Sunderland
Jack Rodwell,8.0,eng ENG,CM,24-294,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,Sunderland
Duncan Watmore,41.0,eng ENG,"FW,MF",21-297,61,0,0,0,0,1,1,0,0,0,3,0,2,1,0,0,,,Sunderland
Yann M'Vila,21.0,fr FRA,CM,25-184,90,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,,,Sunderland
Lee Cattermole,6.0,eng ENG,CM,27-284,90,0,0,0,0,0,0,0,0,2,1,0,1,3,5,0,,,Sunderland
Patrick van Aanholt,3.0,nl NED,LB,25-123,90,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,,,Sunderland
Wes Brown,5.0,eng ENG,CB,36-078,90,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,,,Sunderland
Sebastián Coates,22.0,uy URU,CB,25-084,71,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Sunderland
DeAndre Yedlin,24.0,us USA,"DF,MF",22-174,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Sunderland
Billy Jones,2.0,eng ENG,RB,28-281,90,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,,,Sunderland
Vito Mannone,1.0,it ITA,GK,27-303,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Sunderland
14 Players,,,,,990,0,0,0,0,8,3,1,0,8,14,1,19,10,15,0,,,Sunderland
