Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Team
Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,
Bafétimbi Gomis,18.0,fr FRA,FW,30-074,90,0,0,0,0,4,1,0,0,0,2,1,0,1,1,0,,,Swansea City
Jefferson Montero,20.0,ec ECU,AM,26-048,90,0,0,0,0,0,0,0,0,1,1,0,11,3,0,0,,,Swansea City
Modou Barrow,58.0,gm GAM,AM,23-006,58,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,,,Swansea City
Gylfi Sigurðsson,23.0,is ISL,"FW,MF",26-041,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,Swansea City
André Ayew,10.0,gh GHA,AM,25-306,79,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,,,Swansea City
Éder,17.0,pt POR,FW,27-301,11,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,Swansea City
Jonjo Shelvey,8.0,eng ENG,DM,23-234,90,0,0,0,0,6,1,1,0,0,0,0,2,1,1,0,,,Swansea City
Jack Cork,24.0,eng ENG,DM,26-116,58,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,,,Swansea City
Ki Sung-yueng,4.0,kr KOR,MF,26-268,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Swansea City
Neil Taylor,3.0,wls WAL,LB,26-254,90,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,,,Swansea City
Ashley Williams,6.0,wls WAL,CB,31-057,90,0,0,0,0,0,0,1,0,2,0,0,0,2,3,0,,,Swansea City
Federico Fernández,33.0,ar ARG,CB,26-240,90,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,,,Swansea City
Àngel Rangel,22.0,es ESP,RB,32-356,90,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,,,Swansea City
Łukasz Fabiański,1.0,pl POL,GK,30-184,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Swansea City
14 Players,,,,,990,0,0,0,0,14,2,2,0,6,14,1,23,15,11,0,,,Swansea City
Joselu,11.0,es ESP,FW,25-206,90,0,0,0,0,1,0,0,0,3,3,1,0,3,0,0,,,Stoke City
Marko Arnautović,10.0,at AUT,AM,26-183,74,0,0,0,0,1,0,0,0,3,0,1,0,2,3,0,,,Stoke City
Ibrahim Afellay,14.0,nl NED,"FW,MF",29-200,16,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,Stoke City
Xherdan Shaqiri,22.0,ch SUI,AM,24-009,90,0,0,0,0,3,0,1,0,1,1,0,4,0,0,0,,,Stoke City
Bojan Krkić,27.0,es ESP,AM,25-052,78,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,,,Stoke City
Stephen Ireland,7.0,ie IRL,MF,29-058,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
Charlie Adam,16.0,sct SCO,DM,29-313,69,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,,,Stoke City
Marco van Ginkel,15.0,nl NED,MF,22-322,21,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Stoke City
Glenn Whelan,6.0,ie IRL,DM,31-279,90,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,,,Stoke City
Erik Pieters,3.0,nl NED,LB,27-073,90,0,0,0,0,0,0,1,0,1,0,0,3,1,2,0,,,Stoke City
Philipp Wollscheid,26.0,de GER,CB,26-227,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Stoke City
Geoff Cameron,20.0,us USA,CB,30-100,90,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,,,Stoke City
Glen Johnson,8.0,eng ENG,RB,31-057,90,0,0,0,0,1,0,0,0,1,0,0,2,4,1,0,,,Stoke City
Jack Butland,1.0,eng ENG,GK,22-223,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Stoke City
14 Players,,,,,990,1,0,1,1,9,2,2,0,14,6,2,9,21,15,0,,,Stoke City
